1,2,3.03E-02,0.0999,0.0254,0,0,0,0,0,1,-360,360
1,3,0.0129,0.0424,0.01082,0,0,0,0,0,1,-360,360
4,5,0.00176,0.00798,0.0021,0,0,0,0,0,1,-360,360
3,5,0.0241,0.108,0.0284,0,0,0,0,0,1,-360,360
5,6,0.0119,0.054,0.01426,0,0,0,0,0,1,-360,360
6,7,0.00459,0.0208,0.0055,0,0,0,0,0,1,-360,360
8,9,0.00244,0.0305,1.162,0,0,0,0,0,1,-360,360
8,5,0,0.0267,0,0,0,0,0.985,0,1,-360,360
9,10,0.00258,0.0322,1.23,0,0,0,0,0,1,-360,360
4,11,0.0209,0.0688,0.01748,0,0,0,0,0,1,-360,360
5,11,0.0203,0.0682,0.01738,0,0,0,0,0,1,-360,360
11,12,0.00595,0.0196,0.00502,0,0,0,0,0,1,-360,360
2,12,0.0187,0.0616,0.01572,0,0,0,0,0,1,-360,360
3,12,0.0484,0.16,0.0406,0,0,0,0,0,1,-360,360
7,12,0.00862,0.034,0.00874,0,0,0,0,0,1,-360,360
11,13,0.02225,0.0731,0.01876,0,0,0,0,0,1,-360,360
12,14,0.0215,0.0707,0.01816,0,0,0,0,0,1,-360,360
13,15,0.0744,0.2444,0.06268,0,0,0,0,0,1,-360,360
14,15,0.0595,0.195,0.0502,0,0,0,0,0,1,-360,360
12,16,0.0212,0.0834,0.0214,0,0,0,0,0,1,-360,360
15,17,0.0132,0.0437,0.0444,0,0,0,0,0,1,-360,360
16,17,0.0454,0.1801,0.0466,0,0,0,0,0,1,-360,360
17,18,0.0123,0.0505,0.01298,0,0,0,0,0,1,-360,360
18,19,0.01119,0.0493,0.01142,0,0,0,0,0,1,-360,360
19,20,0.0252,0.117,0.0298,0,0,0,0,0,1,-360,360
15,19,0.012,0.0394,0.0101,0,0,0,0,0,1,-360,360
20,21,0.0183,0.0849,0.0216,0,0,0,0,0,1,-360,360
21,22,0.0209,0.097,0.0246,0,0,0,0,0,1,-360,360
22,23,0.0342,0.159,0.0404,0,0,0,0,0,1,-360,360
23,24,0.0135,0.0492,0.0498,0,0,0,0,0,1,-360,360
23,25,0.0156,0.08,0.0864,0,0,0,0,0,1,-360,360
26,25,0,0.0382,0,0,0,0,0.96,0,1,-360,360
25,27,0.0318,0.163,0.1764,0,0,0,0,0,1,-360,360
27,28,0.01913,0.0855,0.0216,0,0,0,0,0,1,-360,360
28,29,0.0237,0.0943,0.0238,0,0,0,0,0,1,-360,360
30,17,0,0.0388,0,0,0,0,0.96,0,1,-360,360
8,30,0.00431,0.0504,0.514,0,0,0,0,0,1,-360,360
26,30,0.00799,0.086,0.908,0,0,0,0,0,1,-360,360
17,31,0.0474,0.1563,0.0399,0,0,0,0,0,1,-360,360
29,31,0.0108,0.0331,0.0083,0,0,0,0,0,1,-360,360
23,32,0.0317,0.1153,0.1173,0,0,0,0,0,1,-360,360
31,32,0.0298,0.0985,0.0251,0,0,0,0,0,1,-360,360
27,32,0.0229,0.0755,0.01926,0,0,0,0,0,1,-360,360
15,33,0.038,0.1244,0.03194,0,0,0,0,0,1,-360,360
19,34,0.0752,0.247,0.0632,0,0,0,0,0,1,-360,360
35,36,0.00224,0.0102,0.00268,0,0,0,0,0,1,-360,360
35,37,0.011,0.0497,0.01318,0,0,0,0,0,1,-360,360
33,37,0.0415,0.142,0.0366,0,0,0,0,0,1,-360,360
34,36,0.00871,0.0268,0.00568,0,0,0,0,0,1,-360,360
34,37,0.00256,0.0094,0.00984,0,0,0,0,0,1,-360,360
38,37,0,0.0375,0,0,0,0,0.935,0,1,-360,360
37,39,0.0321,0.106,0.027,0,0,0,0,0,1,-360,360
37,40,0.0593,0.168,0.042,0,0,0,0,0,1,-360,360
30,38,0.00464,0.054,0.422,0,0,0,0,0,1,-360,360
39,40,0.0184,0.0605,0.01552,0,0,0,0,0,1,-360,360
40,41,0.0145,0.0487,0.01222,0,0,0,0,0,1,-360,360
40,42,0.0555,0.183,0.0466,0,0,0,0,0,1,-360,360
41,42,0.041,0.135,0.0344,0,0,0,0,0,1,-360,360
43,44,0.0608,0.2454,0.06068,0,0,0,0,0,1,-360,360
34,43,0.0413,0.1681,0.04226,0,0,0,0,0,1,-360,360
44,45,0.0224,0.0901,0.0224,0,0,0,0,0,1,-360,360
45,46,0.04,0.1356,0.0332,0,0,0,0,0,1,-360,360
46,47,0.038,0.127,0.0316,0,0,0,0,0,1,-360,360
46,48,0.0601,0.189,0.0472,0,0,0,0,0,1,-360,360
47,49,0.0191,0.0625,0.01604,0,0,0,0,0,1,-360,360
42,49,0.0715,0.323,0.086,0,0,0,0,0,1,-360,360
42,49,0.0715,0.323,0.086,0,0,0,0,0,1,-360,360
45,49,0.0684,0.186,0.0444,0,0,0,0,0,1,-360,360
48,49,0.0179,0.0505,0.01258,0,0,0,0,0,1,-360,360
49,50,0.0267,0.0752,0.01874,0,0,0,0,0,1,-360,360
49,51,0.0486,0.137,0.0342,0,0,0,0,0,1,-360,360
51,52,0.0203,0.0588,0.01396,0,0,0,0,0,1,-360,360
52,53,0.0405,0.1635,0.04058,0,0,0,0,0,1,-360,360
53,54,0.0263,0.122,0.031,0,0,0,0,0,1,-360,360
49,54,0.073,0.289,0.0738,0,0,0,0,0,1,-360,360
49,54,0.0869,0.291,0.073,0,0,0,0,0,1,-360,360
54,55,0.0169,0.0707,0.0202,0,0,0,0,0,1,-360,360
54,56,0.00275,0.00955,0.00732,0,0,0,0,0,1,-360,360
55,56,0.00488,0.0151,0.00374,0,0,0,0,0,1,-360,360
56,57,0.0343,0.0966,0.0242,0,0,0,0,0,1,-360,360
50,57,0.0474,0.134,0.0332,0,0,0,0,0,1,-360,360
56,58,0.0343,0.0966,0.0242,0,0,0,0,0,1,-360,360
51,58,0.0255,0.0719,0.01788,0,0,0,0,0,1,-360,360
54,59,0.0503,0.2293,0.0598,0,0,0,0,0,1,-360,360
56,59,0.0825,0.251,0.0569,0,0,0,0,0,1,-360,360
56,59,0.0803,0.239,0.0536,0,0,0,0,0,1,-360,360
55,59,0.04739,0.2158,0.05646,0,0,0,0,0,1,-360,360
59,60,0.0317,0.145,0.0376,0,0,0,0,0,1,-360,360
59,61,0.0328,0.15,0.0388,0,0,0,0,0,1,-360,360
60,61,0.00264,0.0135,0.01456,0,0,0,0,0,1,-360,360
60,62,0.0123,0.0561,0.01468,0,0,0,0,0,1,-360,360
61,62,0.00824,0.0376,0.0098,0,0,0,0,0,1,-360,360
63,59,0,0.0386,0,0,0,0,0.96,0,1,-360,360
63,64,0.00172,0.02,0.216,0,0,0,0,0,1,-360,360
64,61,0,0.0268,0,0,0,0,0.985,0,1,-360,360
38,65,0.00901,0.0986,1.046,0,0,0,0,0,1,-360,360
64,65,0.00269,0.0302,0.38,0,0,0,0,0,1,-360,360
49,66,0.018,0.0919,0.0248,0,0,0,0,0,1,-360,360
49,66,0.018,0.0919,0.0248,0,0,0,0,0,1,-360,360
62,66,0.0482,0.218,0.0578,0,0,0,0,0,1,-360,360
62,67,0.0258,0.117,0.031,0,0,0,0,0,1,-360,360
65,66,0,0.037,0,0,0,0,0.935,0,1,-360,360
66,67,0.0224,0.1015,0.02682,0,0,0,0,0,1,-360,360
65,68,0.00138,0.016,0.638,0,0,0,0,0,1,-360,360
47,69,0.0844,0.2778,0.07092,0,0,0,0,0,1,-360,360
49,69,0.0985,0.324,0.0828,0,0,0,0,0,1,-360,360
68,69,0,0.037,0,0,0,0,0.935,0,1,-360,360
69,70,0.03,0.127,0.122,0,0,0,0,0,1,-360,360
24,70,0.00221,0.4115,0.10198,0,0,0,0,0,1,-360,360
70,71,0.00882,0.0355,0.00878,0,0,0,0,0,1,-360,360
24,72,0.0488,0.196,0.0488,0,0,0,0,0,1,-360,360
71,72,0.0446,0.18,0.04444,0,0,0,0,0,1,-360,360
71,73,0.00866,0.0454,0.01178,0,0,0,0,0,1,-360,360
70,74,0.0401,0.1323,0.03368,0,0,0,0,0,1,-360,360
70,75,0.0428,0.141,0.036,0,0,0,0,0,1,-360,360
69,75,0.0405,0.122,0.124,0,0,0,0,0,1,-360,360
74,75,0.0123,0.0406,0.01034,0,0,0,0,0,1,-360,360
76,77,0.0444,0.148,0.0368,0,0,0,0,0,1,-360,360
69,77,0.0309,0.101,0.1038,0,0,0,0,0,1,-360,360
75,77,0.0601,0.1999,0.04978,0,0,0,0,0,1,-360,360
77,78,0.00376,0.0124,0.01264,0,0,0,0,0,1,-360,360
78,79,0.00546,0.0244,0.00648,0,0,0,0,0,1,-360,360
77,80,0.017,0.0485,0.0472,0,0,0,0,0,1,-360,360
77,80,0.0294,0.105,0.0228,0,0,0,0,0,1,-360,360
79,80,0.0156,0.0704,0.0187,0,0,0,0,0,1,-360,360
68,81,0.00175,0.0202,0.808,0,0,0,0,0,1,-360,360
81,80,0,0.037,0,0,0,0,0.935,0,1,-360,360
77,82,0.0298,0.0853,0.08174,0,0,0,0,0,1,-360,360
82,83,0.0112,0.03665,0.03796,0,0,0,0,0,1,-360,360
83,84,0.0625,0.132,0.0258,0,0,0,0,0,1,-360,360
83,85,0.043,0.148,0.0348,0,0,0,0,0,1,-360,360
84,85,0.0302,0.0641,0.01234,0,0,0,0,0,1,-360,360
85,86,0.035,0.123,0.0276,0,0,0,0,0,1,-360,360
86,87,0.02828,0.2074,0.0445,0,0,0,0,0,1,-360,360
85,88,0.02,0.102,0.0276,0,0,0,0,0,1,-360,360
85,89,0.0239,0.173,0.047,0,0,0,0,0,1,-360,360
88,89,0.0139,0.0712,0.01934,0,0,0,0,0,1,-360,360
89,90,0.0518,0.188,0.0528,0,0,0,0,0,1,-360,360
89,90,0.0238,0.0997,0.106,0,0,0,0,0,1,-360,360
90,91,0.0254,0.0836,0.0214,0,0,0,0,0,1,-360,360
89,92,0.0099,0.0505,0.0548,0,0,0,0,0,1,-360,360
89,92,0.0393,0.1581,0.0414,0,0,0,0,0,1,-360,360
91,92,0.0387,0.1272,0.03268,0,0,0,0,0,1,-360,360
