7351,5441,0.00018,0.000781,0,0,0,0,0,0,1,-360,360
4314,7571,0.002961,0.01669,0,319,0,0,0,0,1,-360,360
5803,3916,0.00056,0.00432,0,0,0,0,0,0,1,-360,360
6757,6036,0.0002,0.00246,0,657,0,0,0,0,1,-360,360
6757,6921,0.0003,0.00377,0,1315,0,0,0,0,1,-360,360
5019,9112,0.00014,0.00057,0,0,0,0,0,0,1,-360,360
2930,9112,0.00013,0.000729,0,0,0,0,0,0,1,-360,360
1436,9112,0.00012,0.000581,0,0,0,0,0,0,1,-360,360
1851,9112,0.00011,0.00064,0,0,0,0,0,0,1,-360,360
8331,9112,0.00019,0.00056,0,0,0,0,0,0,1,-360,360
6220,8791,0.00062,0.004909,0,529,0,0,0,0,1,-360,360
9203,7842,0.00007,0.00076,0,887,0,0,0,0,1,-360,360
9203,8997,0.00066,0.00622,0,1611,0,0,0,0,1,-360,360
9203,2129,0.00054,0.00752,0,0,0,0,0,0,1,-360,360
9203,29,0.00105,0.00877,0,1315,0,0,0,0,1,-360,360
118,8903,0.00008,0.00091,0,657,0,0,0,0,1,-360,360
118,4598,0.00056,0.00719,0,953,0,0,0,0,1,-360,360
2426,5533,0.000531,0.002039,0,319,0,0,0,0,1,-360,360
2426,4831,0.008659,0.03769,0,300,0,0,0,0,1,-360,360
2426,8961,0.003849,0.021099,0,0,0,0,0,0,1,-360,360
2426,8522,0.00688,0.035969,0,300,0,0,0,0,1,-360,360
2426,6888,0.006729,0.03713,0,0,0,0,0,0,1,-360,360
2426,3401,0.00111,0.006651,0,414,0,0,0,0,1,-360,360
2426,641,0.0023,0.008909,0,0,0,0,0,0,1,-360,360
2426,2600,0.000841,0.00313,0,0,0,0,0,0,1,-360,360
2426,5351,0.003521,0.017479,0,300,0,0,0,0,1,-360,360
3051,718,0.000039,0.00025,0,510,0,0,0,0,1,-360,360
3036,2327,0.000159,0.000729,0,357,0,0,0,0,1,-360,360
8651,7473,0.005281,0.032099,0,395,0,0,0,0,1,-360,360
8651,7473,0.005651,0.029419,0,376,0,0,0,0,1,-360,360
903,3654,0.000271,0.00036,0,0,0,0,0,0,1,-360,360
8732,7050,0.00044,0.00143,0,472,0,0,0,0,1,-360,360
8732,3912,0.000159,0.00074,0,453,0,0,0,0,1,-360,360
2273,1973,0.00019,0.000591,0,338,0,0,0,0,1,-360,360
5131,2928,0.00019,0.00087,0,0,0,0,0,0,1,-360,360
6629,4918,0.002591,0.013659,0,319,0,0,0,0,1,-360,360
6629,7309,0.00305,0.01168,0,0,0,0,0,0,1,-360,360
413,1102,0.000159,0.000599,0,433,0,0,0,0,1,-360,360
413,1102,0.000159,0.00062,0,395,0,0,0,0,1,-360,360
3248,4918,0.00101,0.004229,0,472,0,0,0,0,1,-360,360
3248,4281,0.00319,0.018651,0,453,0,0,0,0,1,-360,360
3248,7309,0.000729,0.00337,0,0,0,0,0,0,1,-360,360
1146,1187,0.002961,0.012831,0,281,0,0,0,0,1,-360,360
1146,7945,0.000591,0.00339,0,0,0,0,0,0,1,-360,360
8900,2421,0.00024,0.001219,0,0,0,0,0,0,1,-360,360
6071,2972,0.006219,0.036341,0,376,0,0,0,0,1,-360,360
6071,6031,0.001841,0.01193,0,472,0,0,0,0,1,-360,360
3293,7264,0.001409,0.01113,0,414,0,0,0,0,1,-360,360
