3,1,151,48.8,0,4.69,0,1.015975,-21.797826,220,5,1.1,0.9
4,1,171.41,23.4,0,2.1,0,1.025797,-7.009176,220,5,1.1,0.9
10,1,134,24.7,0,12.44,0,1.037973,-24.31171,220,5,1.1,0.9
15,1,59.67,26.7,0,12.84,0,1.024279,-48.286579,220,4,1.1,0.9
21,1,161.2,39.3,0,30.71,0,1.035642,-21.986561,220,5,1.1,0.9
22,1,0,0,0,0.85,0,1.032862,-18.51179,220,5,1.1,0.9
26,1,167.3,54.8,0,110.54,0,1.032832,-3.303479,380,5,1.1,0.9
29,1,152.9,49.4,0,27.65,0,0.997905,-13.742779,380,5,1.1,0.9
32,2,0,0,0,0,0,1.006206,-42.36182,220,4,1.1,0.9
33,2,0,0,0,0,0,1.031909,-37.946488,220,4,1.1,0.9
38,1,42.75,12.8,0,13.3,0,1.028477,26.320254,220,8,1.1,0.9
39,2,0,0,0,0,0,1.005551,-37.656299,150,10,1.1,0.9
42,1,20.82,7.9,0,26.89,0,1.047415,-48.480512,380,4,1.1,0.9
44,1,0,0,0,7.27,0,1.045273,-22.20917,220,5,1.1,0.9
51,2,0,0,0,0,0,1.01198,-47.438988,220,4,1.1,0.9
52,1,127.6,31.8,0,20.51,0,1.013245,0.963784,150,8,1.1,0.9
53,1,48.65,16.1,0,7.14,0,1.060523,-9.105713,220,5,1.1,0.9
58,1,0,0,0,2.31,0,0.995373,-21.587045,380,5,1.1,0.9
59,1,119.2,20.7,0,3.31,0,1.031574,-23.793559,220,5,1.1,0.9
69,1,62.87,20.5,0,1.15,0,1.011798,-0.30934,150,8,1.1,0.9
71,1,126.3,42.4,0,55.24,0,1.037783,3.197998,150,8,1.1,0.9
72,1,6.91,-4.6,0,5.75,0,1.009626,-40.551667,220,4,1.1,0.9
75,1,38.74,6.1,0,1.17,0,1.024422,-52.498016,220,4,1.1,0.9
76,1,22.13,10.7,0,14.21,0,1.028539,26.329875,220,8,1.1,0.9
77,1,0,0,0,0.73,0,1.013066,-48.881785,220,4,1.1,0.9
89,1,0,0,0.199111,4.530599,0,0.996001,-4.601142,380,2,1.1,0.9
90,1,363.25,115.39,0,3.95,0,1.04293,-27.629609,220,5,1.1,0.9
91,1,0,0,0,0.02,0,1.011563,0.577525,150,8,1.1,0.9
96,1,-8.4,28.66,0,3.49,0,1.034803,-15.625024,220,5,1.1,0.9
113,1,0,0,0,6.532711,0,1.030544,-14.260449,380,5,1.1,0.9
115,1,0,0,0,4.21,0,1.065676,-19.810351,220,5,1.1,0.9
118,1,704.53,-35.33,0,13.102834,0,1.021915,-11.391408,380,5,1.1,0.9
124,2,0,0,0,0,0,1.079291,8.367367,220,5,1.1,0.9
128,1,23.73,12.7,0,0.52,0,1.020115,-16.088574,220,5,1.1,0.9
130,1,0,0,0.135375,47.750675,0,1.062972,-46.623005,380,10,1.1,0.9
132,1,0,0,0,21.39,0,1.067846,-43.278308,380,1,1.1,0.9
133,1,38.14,12.5,0,6.28,0,1.01895,2.823528,150,8,1.1,0.9
138,1,-75.38,7.8,0,29.9,0,1.071168,-41.33849,380,10,1.1,0.9
139,1,-764.34,66.91,0,33.47,0,1.002952,17.568852,380,8,1.1,0.9
140,1,0,0,0,4.14,0,1.029191,17.813411,220,8,1.1,0.9
143,1,0,0,0,0,0,1.013822,4.4155,150,8,1.1,0.9
145,1,38.34,5.6,0,7.64,0,1.042169,-8.880162,220,5,1.1,0.9
148,1,32.34,12,0,6.1,0,1.041686,-7.998665,220,5,1.1,0.9
150,2,0,0,0,0,0,1.062067,2.553662,220,5,1.1,0.9
163,1,147.76,32.73,0,8.34,0,1.042505,-10.668912,220,5,1.1,0.9
164,1,0,0,0,5.17,0,1.015861,-0.666839,150,8,1.1,0.9
171,1,100.8,13.2,0,5.24,0,1.063782,-25.157599,220,5,1.1,0.9
172,1,111.7,10.96,0,4.22,0,1.017044,-46.443671,220,4,1.1,0.9
174,1,370.5,-17,0,9.91,0,1.073491,-27.987179,220,5,1.1,0.9
177,1,94.9,36.2,0,16.46,0,0.973375,-42.693578,220,10,1.1,0.9
179,2,0,0,0,0,0,1.048817,-49.34001,380,4,1.1,0.9
184,1,0,0,0,2.42,0,1.043679,-11.957994,220,5,1.1,0.9
188,1,36.84,13.9,0,3.3,0,1.018271,-19.570046,220,5,1.1,0.9
194,2,0,0,0,0,0,1.029584,13.78786,150,8,1.1,0.9
195,1,73.14,21.55,0,8.52,0,1.053191,-8.795989,220,5,1.1,0.9
196,1,0,0,0,12.48,0,1.074427,-26.348559,220,5,1.1,0.9
198,1,39.74,11.8,0,1.44,0,1.01582,-16.334436,220,5,1.1,0.9
199,1,86.8,28.4,0,1.34,0,1.011196,0.998875,150,8,1.1,0.9
201,2,0,0,0,0,0,1.024675,-50.722374,220,4,1.1,0.9
205,1,46.15,18.2,0,1.29,0,1.00871,4.996181,150,8,1.1,0.9
207,1,321.98,84.4,0,1.34,0,1.027593,-13.46248,220,5,1.1,0.9
211,1,75.28,19.2,0,1.9,0,1.032527,13.596519,110,8,1.1,0.9
216,1,155.6,54.7,0,2.21,0,1.038563,-24.634597,220,5,1.1,0.9
217,1,105.2,0.1,0,7.36,0,1.034707,-2.558504,220,5,1.1,0.9
218,1,69.83,15.12,0,2.23,0,1.042445,-13.132419,220,5,1.1,0.9
221,2,0,0,0,0,0,0.996091,-22.219166,380,5,1.1,0.9
225,1,0,0,0,1.15,0,1.062639,-20.201534,220,5,1.1,0.9
228,1,-23.43,57.4,0,0,0,1.043885,-8.143399,150,2,1.1,0.9
230,1,152.07,22.52,0,7.87,0,1.007001,-46.343334,220,4,1.1,0.9
231,1,-0.13,-1,0,0,0,1.019763,23.115587,110,8,1.1,0.9
236,1,45.85,7,0,1.05,0,1.02885,-53.54777,220,4,1.1,0.9
243,1,0,-0.01,0,13.49,0,1.01715,17.760873,150,8,1.1,0.9
244,1,0,0,0,0.68,0,1.018463,6.917494,150,8,1.1,0.9
249,1,0,0,0,26.3,0,1.005395,-42.359771,220,4,1.1,0.9
257,1,113.9,24.5,0,6.72,0,1.034093,-45.514467,220,4,1.1,0.9
261,1,0,0,0,1.29,0,1.056876,-45.124465,380,10,1.1,0.9
264,1,38.74,9,0,0.57,0,1.01505,-46.406008,220,4,1.1,0.9
266,1,0,0,0,140.96,0,1.059749,-41.880587,380,4,1.1,0.9
267,1,103.8,2.7,0,3.33,0,1.016267,-50.549724,220,4,1.1,0.9
268,1,-0.13,-1,0,0,0,1.046663,26.481396,220,8,1.1,0.9
271,1,96.7,26.8,0,0,0,1.03996,-9.671728,150,2,1.1,0.9
275,1,102.1,25.3,0,1.11,0,1.012638,2.38281,150,8,1.1,0.9
280,1,119.6,29.6,0,5.34,0,1.033127,-11.186618,220,5,1.1,0.9
281,1,0,0,0,18.07,0,1.035067,14.007344,380,8,1.1,0.9
283,1,27.33,11.9,0,1.17,0,1.036291,-12.101832,220,5,1.1,0.9
284,1,191.2,-3.4,0,19.21,0,1.023939,-48.338029,220,4,1.1,0.9
292,1,13.82,1.4,0,0.7,0,1.04757,-14.756324,220,5,1.1,0.9
297,1,23.73,9.4,0,1.45,0,1.025769,4.498938,150,8,1.1,0.9
299,2,0,0,0,0,0,1.046197,-45.832236,380,4,1.1,0.9
304,1,2.2,0.5,0,0.21,0,0.994426,-53.724872,150,10,1.1,0.9
305,1,103,12,0,0.63,0,1.066061,-32.494764,220,5,1.1,0.9
306,1,0,0,0,4.76,0,1.029806,-18.845783,220,5,1.1,0.9
311,1,42.05,17.2,0,1.31,0,1.003155,-2.003262,150,8,1.1,0.9
312,1,-0.16,-2.91,0,0.43,0,1.054916,11.672353,110,8,1.1,0.9
314,1,163.1,46.3,0,10.6,0,1.000695,-16.068608,220,5,1.1,0.9
315,1,0,0,0,2.13,0,1.026865,-35.887691,220,10,1.1,0.9
317,1,0,0,0.045946,-1.82203,0,1.017677,6.394344,380,2,1.1,0.9
322,1,303.8,85.4,0,3.63,0,0.963932,-44.221789,220,10,1.1,0.9
326,1,0,0,0,0,0,1.046796,26.528223,220,8,1.1,0.9
333,1,524.5,43,0,6.85,0,1.012818,-42.225824,220,5,1.1,0.9
338,2,0,0,0,0,0,1.049578,-6.144398,220,5,1.1,0.9
344,1,372.8,147.5,0,27.73,0,1.022517,-1.388364,150,8,1.1,0.9
346,1,197.5,48.3,0,0.71,0,1.039389,-21.333666,220,5,1.1,0.9
349,1,0,0,0,15.15,0,1.047326,9.079132,150,8,1.1,0.9
350,1,110.4,26.2,0,5.62,0,1.042975,-24.324408,220,5,1.1,0.9
351,1,-0.15,-1.93,0,0,0,1.028054,18.540762,220,8,1.1,0.9
352,2,0,0,0,0,0,1.054691,0.247829,380,5,1.1,0.9
360,1,35.54,11.5,0,3.65,0,1.047637,11.384137,110,8,1.1,0.9
367,1,65.17,-51.5,0,4.85,0,1.071258,-23.626071,220,5,1.1,0.9
369,1,0,0,0,3.78,0,1.045084,13.593865,220,8,1.1,0.9
370,1,56.76,23.2,0,0.49,0,1.00045,-2.194776,150,8,1.1,0.9
377,1,-0.18,-1,0,0,0,1.021633,11.131046,150,8,1.1,0.9
380,1,-95.71,-2.8,0,7.25,0,1.004315,-32.70603,220,10,1.1,0.9
385,1,0,0,0,105.84,0,1.045045,-49.151666,380,4,1.1,0.9
387,1,-0.19,-4.38,0,0,0,1.040472,6.605475,150,8,1.1,0.9
389,2,0,0,0,0,0,1.020856,-40.645901,150,10,1.1,0.9
392,1,134.1,34.2,0,0.75,0,1.005558,-0.515044,150,8,1.1,0.9
395,1,0,0,0,7.85,0,1.034154,15.282226,380,8,1.1,0.9
401,1,56.5,36.29,0,3.08,0,1.028209,-14.323194,220,5,1.1,0.9
408,1,129.1,7.4,0,0.04,0,1.041485,-11.562819,220,5,1.1,0.9
410,1,170.89,50.38,0,6.44,0,1.035431,-26.631809,220,5,1.1,0.9
413,2,0,0,0,0,0,1.052152,-6.629634,220,5,1.1,0.9
415,1,4.71,0.7,0,11.39,0,1.029407,-51.548505,220,4,1.1,0.9
416,1,70.68,13.5,0,6.96,0,1.041782,-6.713309,220,5,1.1,0.9
420,1,0,0,0,0,0,1.049813,18.568379,380,8,1.1,0.9
425,1,0,0,0,2.72,0,1.008682,6.877656,380,1,1.1,0.9
426,1,123.1,6.5,0,3.25,0,1.040559,-18.404022,220,5,1.1,0.9
427,1,0,0,0,1.24,0,1.077855,-35.447133,380,1,1.1,0.9
429,1,26.93,-22.4,0,4.95,0,1.018028,-45.166294,220,4,1.1,0.9
432,1,0,0,0,68.517663,0,1.04617,2.418195,380,5,1.1,0.9
440,2,0,0,0,0,0,1.029422,-36.073637,220,4,1.1,0.9
441,1,0,0,0.199768,27.888516,0,1.037169,-51.706225,380,10,1.1,0.9
442,2,0,0,0,0,0,1.013689,-46.010399,220,4,1.1,0.9
444,1,0,0,0,2.45,0,1.037192,-12.208318,220,5,1.1,0.9
445,1,36.74,10.3,0,8.1,0,1.022265,-44.379049,220,4,1.1,0.9
449,1,0,0,0,29.42,0,1.02121,-8.505204,380,5,1.1,0.9
453,2,0,0,0,0,0,1.021096,-7.822572,380,5,1.1,0.9
455,1,274.32,5.66,0,13.24,0,1.043545,-30.648087,220,5,1.1,0.9
472,1,336.2,131.6,0,64.01,0,1.049863,7.888585,150,8,1.1,0.9
473,1,-22.95,-3.72,0,14.34,0,1.027789,-45.658214,220,4,1.1,0.9
477,1,0,0,0,70.37,0,1.049487,-41.702128,380,4,1.1,0.9
481,1,0,0,0,17.44,0,1.024242,-47.836389,220,4,1.1,0.9
483,1,57.26,15.6,0,3.43,0,1.022965,-49.351603,220,4,1.1,0.9
486,1,7.01,2,0,0.44,0,1.014633,4.966833,150,8,1.1,0.9
489,2,0,0,0,0,0,1.012805,-47.213053,220,4,1.1,0.9
490,1,20.52,4,0,2.77,0,1.036343,-23.043793,220,5,1.1,0.9
496,1,0,0,0,10.04,0,1.018474,11.259593,150,8,1.1,0.9
500,1,144.4,35.5,0,7.66,0,1.037969,-15.06839,220,5,1.1,0.9
502,1,0,0,0,1.96,0,1.04397,-6.689582,220,5,1.1,0.9
506,1,0,0,0,0.4,0,1.062897,-9.075959,380,5,1.1,0.9
509,1,77.29,7,0,17.6,0,1.015368,-60.258851,220,4,1.1,0.9
513,1,57.46,17.1,0,1.61,0,1.038862,-7.455688,220,5,1.1,0.9
516,2,0,0,0,0,0,1.074804,-33.515516,220,5,1.1,0.9
519,1,207.2,9.4,0,8.77,0,1.026737,-49.849135,220,4,1.1,0.9
520,1,118.5,20.4,0,2.57,0,1.048877,-27.213193,220,5,1.1,0.9
523,1,189.9,74.7,0,26.2,0,1.043256,7.231269,150,8,1.1,0.9
527,1,277.7,45.4,0,0.7,0,1.014388,-46.235817,220,4,1.1,0.9
536,1,87.8,-1.4,0.079073,36.047349,0,1.059638,-47.971384,380,10,1.1,0.9
539,1,57.96,18.9,0,14.91,0,1.013211,3.762537,150,8,1.1,0.9
544,1,79.69,39.6,0,18.83,0,1.039051,-51.441574,380,10,1.1,0.9
548,1,30.93,8.9,0,0.45,0,1.03326,16.142358,110,8,1.1,0.9
549,1,0,0,0,5.15,0,1.070777,-10.99741,220,5,1.1,0.9
550,1,0,0,0,10,0,1.040041,-45.192187,220,4,1.1,0.9
552,1,180.8,90.8,0,2.42,0,0.969255,-42.920126,150,10,1.1,0.9
554,1,0,0,0,1.97,0,1.021838,-20.831434,220,5,1.1,0.9
556,1,16.52,9,0,1.17,0,1.036788,-22.791951,220,5,1.1,0.9
558,1,-0.18,-3.57,0,0,0,1.017158,17.760895,150,8,1.1,0.9
559,1,42.25,16.6,0,0,0,1.03524,5.466244,150,8,1.1,0.9
561,1,0,0,0,0.32,0,1.051908,-11.066228,220,5,1.1,0.9
564,2,0,0,0,0,0,1.069692,-47.162859,220,5,1.1,0.9
575,1,0,0,0,0.67,0,1.045123,-11.170776,220,5,1.1,0.9
577,1,-0.13,-1,0,0,0,1.045911,26.397998,220,8,1.1,0.9
579,1,17.32,6.6,0,16.52,0,1.021347,-51.682309,380,4,1.1,0.9
583,2,0,0,0,0,0,1.043394,-15.595495,220,5,1.1,0.9
585,1,21.12,8.3,0,4.26,0,1.032522,3.857451,150,8,1.1,0.9
593,1,0,0,0,29.2,0,1.054621,12.781834,380,8,1.1,0.9
594,1,67.57,17,0,5.75,0,1.038322,-8.883436,220,5,1.1,0.9
595,1,47.55,5.3,0,7.59,0,1.028698,-49.910829,220,4,1.1,0.9
597,1,33.34,15.7,0,64.15,0,1.059114,-47.539487,380,4,1.1,0.9
601,1,140.6,42.6,0,5.71,0,1.041109,-14.413923,220,5,1.1,0.9
602,1,110.8,-8.8,0,3.15,0,1.023809,-46.846316,220,4,1.1,0.9
604,1,33.24,4.4,0,24.54,0,0.996802,-12.954482,380,5,1.1,0.9
608,1,150.9,10.4,0,4.77,0,1.067834,-32.673267,220,5,1.1,0.9
609,1,0,0,0,5.67,0,1.022581,-14.805449,220,5,1.1,0.9
610,1,0,0,0,0.91,0,0.990242,-55.420594,150,10,1.1,0.9
615,2,0,0,0,0,0,1.06611,-10.707846,220,5,1.1,0.9
616,2,0,0,0,0,0,1.049295,-12.996312,220,5,1.1,0.9
618,2,0,0,0,0,0,1.028233,-48.626653,380,4,1.1,0.9
619,1,72.88,14.4,0,2.96,0,1.045204,-25.296091,220,5,1.1,0.9
621,1,21.42,8.1,0,7.38,0,1.019534,-51.372282,220,4,1.1,0.9
628,2,0,0,0,0,0,0.98494,-34.539287,220,10,1.1,0.9
639,2,0,0,0,0,0,1.046182,-30.213914,220,5,1.1,0.9
641,1,45.32,18.5,0,0.74,0,1.0383,-13.886781,220,5,1.1,0.9
642,2,0,0,0,0,0,1.036757,-50.092904,380,4,1.1,0.9
643,1,15.52,6.3,0,0.6,0,1.007039,-1.733141,150,8,1.1,0.9
649,1,40.94,19.2,0,5.2,0,1.025052,-48.149342,220,4,1.1,0.9
650,1,17.22,4.4,0,1.71,0,1.020577,12.404841,110,8,1.1,0.9
656,1,-0.15,-1.93,0,0,0,1.028027,18.542452,220,8,1.1,0.9
658,1,258.4,66.7,0,5.87,0,1.033358,-17.451459,220,5,1.1,0.9
659,1,0,0,0.174507,73.977052,0,1.017121,6.345431,380,2,1.1,0.9
661,1,0,0,0,0.6,0,1.032374,2.535923,380,5,1.1,0.9
662,1,0,0,0,4.14,0,1.024189,11.926507,380,8,1.1,0.9
666,1,-5.61,-2.79,0,150.93,0,1.026843,-5.376314,380,5,1.1,0.9
676,1,109.3,35.4,0,1.91,0,1.014417,5.816488,150,8,1.1,0.9
