,From Bus,To Bus,From-To P injection (MW),From-To Q injection (MVAR),To-From P injection (MW),To-From Q injection (MVAR),P flow through branch and elements (MW),Q flow through branch and elements (MVAR)
0,0.0,1.0,-12.600499993828961,-12.843874478915247,12.698615452400224,10.811023037093273,0.09811545857126269,-2.0328514418219736
1,0.0,2.0,-39.419500006171084,-16.553786929718278,39.675771967221046,16.396214940010235,0.2562719610499613,-0.15757198970804254
2,3.0,4.0,-105.27893002326434,-26.536307127780663,105.48713028289265,27.270304843909848,0.20820025962831323,0.7339977161291849
3,2.0,4.0,-69.47289769506546,-14.194053327898265,70.75794558514019,17.197673187476624,1.2850478900747362,3.003619859578359
4,4.0,5.0,90.25044190897728,3.8346473376158317,-89.28258434796028,-0.8573571746459452,0.9678575610169986,2.9772901629698865
5,5.0,6.0,36.242584347960054,-4.845623861505861,-36.18008871482435,4.590147923999605,0.062495633135704054,-0.2554759375062563
6,7.0,8.0,-449.2644136504084,-86.68171624948904,454.0618300752276,23.643299781497635,4.7974164248191755,-63.03841646799141
7,7.0,4.0,345.2432242778861,125.26159521321196,-345.24322427788593,-91.3451767314214,1.7053025658242404e-13,33.91641848179056
8,8.0,9.0,-454.0618300752275,-23.64329978149838,459.00000000000006,-49.374604245331476,4.9381699247725805,-73.01790402682985
9,3.0,10.0,65.49893002326371,-0.2862885009678129,-64.5986281273682,1.531631639714487,0.9003018958955096,1.245343138746674
10,4.0,10.0,78.7477065008757,2.8822586681555933,-77.4910366060133,-0.37579776784064933,1.256669894862398,2.506460900314944
11,10.0,11.0,34.94035412654027,-36.213902997511575,-34.78610968884349,36.232514989909426,0.1542444376967822,0.01861199239785094
12,1.0,11.0,-33.098615452400246,-19.991023037093797,33.38922914982274,19.436497903243627,0.29061369742249354,-0.55452513385017
13,2.0,11.0,-9.982874272155723,-12.402161612112195,10.09141069404786,8.870861287294302,0.10853642189213808,-3.5313003248178934
14,6.0,11.0,16.80008871482516,-6.630147923999371,-16.771842677057894,5.8855468456834465,0.02824603776726775,-0.7446010783159247
15,10.0,12.0,35.74931060684228,11.598069125638702,-35.420288025234214,-12.305646834686417,0.32902258160806497,-0.7075777090477153
16,11.0,13.0,18.63838204680882,2.6099166529714086,-18.55948987584042,-4.118762715500715,0.07889217096840184,-1.5088460625293063
17,12.0,14.0,0.7402880252341029,-4.014353165313841,-0.7389285789934492,-1.8656328841912175,0.00135944624065365,-5.879986049505058
