,From Bus,To Bus,From-To P injection (MW),From-To Q injection (MVAR),To-From P injection (MW),To-From Q injection (MVAR),P flow through branch and elements (MW),Q flow through branch and elements (MVAR)
0,0.0,1.0,-12.476455902238351,-12.884224717441617,12.573851760067981,10.84899709732364,0.09739585782963012,-2.0352276201179773
1,0.0,2.0,-39.543544097104466,-16.520807420011614,39.80105180179756,16.367293897525624,0.25750770469309714,-0.1535135224859907
2,3.0,4.0,-106.0343885177026,-26.52146529430105,106.24539582595098,27.268187768770364,0.21100730824838365,0.7467224744693155
3,2.0,4.0,-69.76025153397794,-14.115913669231603,71.05507447049176,17.163294402593404,1.2948229365138246,3.047380733361802
4,4.0,5.0,90.80911027227317,3.763213137674942,-89.82936474754615,-0.7319956238180325,0.9797455247270221,3.0312175138569097
5,5.0,6.0,36.78936475418876,-4.967665371168527,-36.72494600048628,4.720903547549807,0.0644187537024834,-0.24676182361872012
6,7.0,8.0,-463.3610248609151,-81.58509709363942,468.4572750905577,22.356147431528605,5.096250229642578,-59.228949662110814
7,7.0,4.0,347.713563389339,125.43492252767092,-347.713563389339,-91.07713617397104,0.0,34.35778635369988
8,8.0,9.0,-468.4572750927577,-22.35614742922819,473.7193551344324,-46.540780164546,5.2620800416747215,-68.8969275937742
9,3.0,10.0,66.25438852273739,-0.45291961967742905,-65.33323555444184,1.7669322117025321,0.9211529682955444,1.3140125920251031
10,4.0,10.0,79.60398274829834,2.721136587194961,-78.32016907289399,-0.12347491516058462,1.283813675404346,2.5976616720343766
11,10.0,11.0,34.95533193282677,-36.3066491776876,-34.800607890868065,36.32684980680643,0.15472404195870837,0.020200629118825475
12,1.0,11.0,-32.973851759701404,-20.02899709726515,33.263120574566805,19.47003951342418,0.2892688148654017,-0.5589575838409715
13,2.0,11.0,-9.820800263710666,-12.4513802274461,9.928212225869244,8.916350666196474,0.10741196215857762,-3.535029561249626
14,6.0,11.0,17.344946001167767,-6.760903547782486,-17.314917163317762,6.023333313632246,0.03002883785000421,-0.7375702341502395
15,10.0,12.0,37.29807270440727,11.203191880757736,-36.94531829985007,-11.832689224245218,0.35275440455719576,-0.6294973434874827
16,11.0,13.0,20.51030427189796,2.098034858344263,-20.416064794475542,-3.5563749986075774,0.09423947742241978,-1.4583401402633145
17,12.0,14.0,2.265318300650748,-4.487310775888565,-2.2593289558931433,-1.3772015415781425,0.005989344757604709,-5.8645123174667075
18,13.0,14.0,6.13606479492903,2.5363749984403534,-6.097745795088039,-7.2003610275747505,0.03831899984099163,-4.6639860291343975
19,11.0,15.0,9.395213097868313,4.059987073924266,-9.370474619885865,-6.046793080267084,0.02473847798244755,-1.9868060063428175
20,14.0,16.0,-106.90643000178737,-23.088333827421625,108.57168180011962,24.314493463421492,1.6652517983322497,1.226159635999867
21,15.0,16.0,-16.129525379650737,-4.153206919761645,16.253274490667646,0.08247004716997602,0.12374911101690955,-4.070736872591668
22,16.0,17.0,83.18955189881144,24.077493694462593,-82.2539097724304,-21.49304202270031,0.9356421263810404,2.5844516717622845
23,17.0,18.0,21.053909773069613,14.119347716967724,-20.976115159974988,-14.846928349349392,0.07779461309462476,-0.7275806323816685
24,18.0,19.0,-10.303956395441404,5.686077188527087,10.34636671188294,-8.237290037223879,0.042410316441536366,-2.5512128486967915
25,14.0,18.0,13.443593290327863,12.208864569252171,-13.400024638147523,-13.00947742220551,0.04356865218034045,-0.8006128529533392
26,19.0,20.0,-28.70636671168939,5.177290037297958,28.878477405992026,-6.359542819339624,0.17211069430263493,-1.1822527820416662
27,20.0,21.0,-43.15847740570861,-1.8004571803715217,43.582936052519685,1.4874295348901876,0.42445864681107537,-0.3130276454813341
28,21.0,22.0,-53.7829360550876,-6.587429533088184,54.84480238848081,7.610705310335638,1.0618663333932048,1.0232757772474548
29,22.0,23.0,20.893006337213848,6.731769186279876,-20.822508465167104,-11.411776757300206,0.07049787204674374,-4.68000757102033
30,22.0,24.0,-175.1123274651171,-22.197232885311504,179.95243435545908,37.94136873327504,4.8401068903419855,15.744135847963538
31,25.0,24.0,96.87281452935845,21.796728241318693,-96.87281452935846,-18.427534592039596,-1.4210854715202004e-14,3.3691936492790973
32,24.0,26.0,148.51650935537546,30.210738297933766,-141.69445294188102,-13.230937606875838,6.822056413494437,16.979800691057928
33,26.0,27.0,33.67868611423718,-0.570090665168671,-33.44708038569452,-0.405009262493633,0.23160572854266093,-0.975099927662304
34,27.0,28.0,16.107080386173976,-6.734990737873636,-16.032416777980547,4.828290780418915,0.0746636081934291,-1.9066999574547205
35,29.0,16.0,236.85028527501578,92.35923667089278,-236.8502852750157,-68.53501589717001,8.526512829121202e-14,23.82422077372277
36,7.0,29.0,87.08746153072869,28.419988035550542,-86.64409363818592,-74.64151059575605,0.4433678925427671,-46.2215225602055
37,25.0,29.0,233.67802438598474,-9.916259123853658,-229.3377044877976,-34.177769112223345,4.340319898187147,-44.094028236077
38,16.0,30.0,15.202563400826088,11.366762502170817,-15.006699046079222,-14.561669781978342,0.1958643547468668,-3.1949072798075253
39,28.0,30.0,-8.447583221773018,-8.908290780545132,8.464350051371595,8.186660805917146,0.016766829598577004,-0.7216299746279855
40,22.0,31.0,92.23451875063736,4.794758367659247,-89.49804594256307,-6.14100853906846,2.7364728080742964,-1.3462501714092134
41,30.0,31.0,-29.94868325825418,12.131471129390036,30.290935348599213,-13.338307852071257,0.34225209034503123,-1.2068367226812207
42,26.0,31.0,13.858574710728828,0.9936095076949609,-13.810758494097497,-2.631926187171835,0.04781621663133073,-1.638316679476874
