,Complex Voltages,Voltages Magnitude,Voltages Phase Angle
0,(0.9918521484292657-0.21363477928476143j),1.0145986907461486,-12.155222459489321
1,(1.0265478851362524-0.026431718046607655j),1.0268881127935057,-1.4749349470466313
2,(1.0082419521627382-0.21485023255971936j),1.0308794578086686,-12.029454390875099
3,(0.9005126859950036-0.48795555230975357j),1.0242185893000832,-28.45167666105176
4,(1.0143843017523537-0.17214846162943925j),1.0288880427349678,-9.631747336792042
5,(1.0206105608210212-0.1306648761739211j),1.028940827611066,-7.295672392648841
6,(1.0329501230706535-0.010482769756680098j),1.0330033132635392,-0.5814393486890421
7,(0.9825750983722564-0.1661391857572398j),0.9965219781747556,-9.59711147376868
8,(0.9486473474404621-0.3189877863765124j),1.0008421442281557,-18.585496007673083
9,(1.0054722397497315-0.23208136369311982j),1.031909,-12.997284480908382
10,(0.7242648046345205+0.7285925994804564j),1.0273298804424842,45.170673078546955
11,(0.9792226162113834-0.22859545380679372j),1.005551,-13.140135897713595
12,(0.9501607714771844-0.4403860897970163j),1.0472561290060918,-24.86705633392155
13,(1.023242129510346-0.17780861608775916j),1.038576121215923,-9.857842401244655
14,(0.9116020513505192-0.4394146337726199j),1.01198,-25.735211458656508
15,(0.9606104232870147+0.31189380126288363j),1.009975310883325,17.98772855015832
16,(1.0588037056250055-0.05909232302540433j),1.0604514084510341,-3.1943899873744876
17,(0.9752285930007212-0.20560550988649312j),0.9966666615784091,-11.905209578457692
18,(1.011204001356996-0.23100007073753834j),1.037253375526514,-12.867878793336992
19,(0.9656257910809783+0.2902149898150452j),1.0082945545395512,16.72794150637785
20,(0.9643308293494709+0.37530116868356844j),1.0347873770244256,21.265141846965673
21,(0.9477678950655127-0.34421191110653926j),1.0083381489681569,-19.960092864960618
22,(0.8983447453657889-0.4915317463353056j),1.0240247746913935,-28.685392733177128
23,(0.7241818250122215+0.7287658121022884j),1.0273942400885552,45.180765111881044
24,(0.9116791659220205-0.44286356517243036j),1.0135516952447499,-25.908947237830468
25,(0.9685802162571956+0.21806310802715465j),0.9928238284848416,12.687846896753674
26,(1.0162008114411332-0.22948578658686117j),1.041790677352705,-12.72548694609843
27,(0.9538985132095283+0.32764420284684104j),1.0085995722597203,18.95652548358025
28,(1.0140805413738034-0.2010764374531165j),1.0338235236692108,-11.215390029073438
29,(1.0295515582024326-0.03061281598403477j),1.0300065803185576,-1.7031381331574238
30,(1.0551214465129561-0.11849115006429163j),1.061753935493131,-6.407524789825878
31,(1.0118921485820909-0.14321319992670978j),1.021976389646712,-8.055575437925627
32,(1.047317954936175+0.2607569058516145j),1.079291,13.981003866485917
33,(1.013663498201378-0.0557407294658474j),1.0151949155247182,-3.1474895754848697
34,(0.984931052221756-0.3987137976076268j),1.0625732304332494,-22.038787489756686
35,(1.0116015610771527-0.34137693110520007j),1.0676497213339855,-18.6475762566084
36,(0.9570593952560265+0.3413376030682532j),1.0161073000998524,19.62890179015734
37,(1.024730857676715-0.3108834299374875j),1.0708509876189836,-16.87677783552033
38,(0.8074982336367604+0.587393055928249j),0.9985409353047151,36.03301683396912
39,(0.8252391139313319+0.6061334958594726j),1.0239225605313105,36.297073218982305
40,(0.9334765889224023+0.387237944964285j),1.0106096022136175,22.530342011486734
41,(1.035670301106193-0.11617066305502867j),1.0421653398324267,-6.400088816887139
42,(1.0406869582522025-0.04102713856925166j),1.041495353410375,-2.257609941594444
43,(1.0527904603686564+0.14006626662316835j),1.062067,7.578291240532954
44,(1.0324913960269517+0.010820827437979717j),1.0325480972701109,0.6004554108156384
45,(0.9665590128169947+0.2980505646330984j),1.0114694579352717,17.137801135337074
46,(1.0492569958681262-0.169477681134296j),1.062856024013066,-9.175262468969578
47,(0.9445022139611965-0.3755102838893673j),1.0164115335258033,-21.68152197420449
48,(1.0360683377475233-0.2682550692968137j),1.0702328637667384,-14.516045631855947
49,(0.9236306128016707-0.30432323374090425j),0.9724742359049472,-18.236321156912627
50,(0.9416713621605416-0.4567390370369535j),1.0465923285915741,-25.87478543812444
51,(1.0402431812847206+0.02981534982051271j),1.040670375908854,1.6417566393502558
52,(1.0072986932372796-0.13056635117509074j),1.0157254695323477,-7.385517009324595
53,(0.8783586393339655+0.5371492471961447j),1.029584,31.447349720568102
54,(1.051057818562088-0.06604332994388344j),1.053130694354016,-3.595459453265579
55,(1.0329856367864243-0.2581485530105397j),1.0647534931750589,-14.031134921139563
56,(1.0085218279882253-0.061430641799469075j),1.0103910140537702,-3.485668928958832
57,(0.9576601982033918+0.3150854195076493j),1.0081626241878197,18.212026899792946
58,(0.9139432466992716-0.46221085072304935j),1.02417338801266,-26.827209047652186
59,(0.9244174337763597+0.3951414687928267j),1.005327992363399,23.144245668828795
60,(1.0246964200867528+0.0018010710193756955j),1.024698002923507,0.10070656998760756
61,(0.870880203376403+0.5428862061425664j),1.0262347496809852,31.938441601147492
62,(1.012121733510138-0.2322750958058609j),1.0384325320285324,-12.925185040775412
63,(1.015511205396979+0.19384474733674653j),1.0338466009795033,10.806838788540585
64,(1.0389998432316492-0.03191391859709691j),1.0394898616319515,-1.7593439726339095
65,(0.972316497092975-0.21632824540925497j),0.996091,-12.543289738803812
66,(1.0511664255110171-0.12554362562040278j),1.0586368858374078,-6.810727775086302
67,(1.033286511591891+0.14621844799041708j),1.0435807824842624,8.054341526682128
68,(0.9303006283656318-0.38407899278206137j),1.0064670545199044,-22.433513226719406
69,(0.7574474090666281+0.6795135993617509j),1.0175781587766661,41.89559568621821
70,(0.8913942662592887-0.5111123110939803j),1.0275307939287102,-29.829322685270764
71,(0.8272974900718997+0.5906337469163659j),1.0164985784917413,35.52423737770506
72,(0.936328648115443+0.3964298681749848j),1.0167929866314622,22.947193092200127
73,(0.9480521398547666-0.31877963105894386j),1.0002116341361353,-18.58506090146726
74,(0.9661781103416275-0.36665008770678736j),1.033408161240617,-20.781001854580506
75,(0.9881520765133763-0.3728315505095188j),1.056147665515116,-20.6715811183558
76,(0.9282673949692025-0.41026002560094915j),1.0148860257038723,-23.843664616391152
77,(1.0023813647532873-0.3376464722015582j),1.0577209181040246,-18.615806126180633
78,(0.9086772482743062-0.4540587649460285j),1.015806922380271,-26.550932433953033
79,(0.7345916125946401+0.7431743358730598j),1.0449559468201315,45.332764665449545
80,(1.026100949387349+0.14069093222764353j),1.0357012584450702,7.807266910387143
81,(0.9541159955640605+0.33054248724503565j),1.0097503002551338,19.10805359642126
82,(1.0297721122624997-0.028840183710662267j),1.030175887598829,-1.6042277327626184
83,(0.8801064573262906+0.5399620740869193j),1.0325436638126648,31.5299085676034
84,(1.0337765662197147+0.026541417572744443j),1.0341172253239934,1.4707019458777404
85,(0.8997637280693163-0.48839577525144257j),1.0237700911985328,-28.493307650192005
86,(1.0307999770556318-0.15547876554740753j),1.0424597062879872,-8.577443164802956
87,(0.9449928356832824+0.39265161003155524j),1.0233214286591987,22.56325103383132
88,(0.9603480368318535-0.41504193879920753j),1.046197,-23.372971017184884
89,(0.8657913692038857-0.486233980268295j),0.9929844805209634,-29.31884561187203
90,(1.003698354040455-0.3506468119421672j),1.0631855776997372,-19.257105333384303
91,(1.0159164961569784-0.11025310714400388j),1.0218816344365815,-6.193827134331498
92,(0.9594550271420624+0.28340801778863245j),1.0004369313730164,16.456316738788388
93,(0.9091149804586196+0.5235756761706036j),1.0491051121654975,29.93841435073241
94,(0.9903588092465182-0.06685068711439085j),0.9926125051699921,-3.8616919241280634
95,(1.0072182857304486-0.1992133751269213j),1.026730073553533,-11.18789034051076
96,(0.9604875619835089+0.3365116365776493j),1.017731024523274,19.308165374409825
97,(0.9058577995602608-0.3261173413715128j),0.9627724930467122,-19.799354175628732
98,(0.7340578496102533+0.7438895854828692j),1.0450897769877496,45.381142554972044
99,(0.8827114815609273-0.48418907708362496j),1.0067862841966908,-28.74585754483797
100,(1.0482464583356224-0.052852064016687024j),1.049578,-2.886380456756613
101,(0.9758573167908731+0.28544033008429925j),1.0167466177828752,16.304309686964423
102,(1.023691305160634-0.17236744944399782j),1.0381013562698544,-9.557717084457737
103,(0.9312150700133339+0.46889470580120424j),1.0426043121665747,26.726624982761823
104,(1.014574114176397-0.21522346993284805j),1.0371507967343787,-11.9767149548928
105,(0.816352857537389+0.616594045838225j),1.0230445764347766,37.06387314309658
106,(1.0234826904451266+0.25466897698817814j),1.054691,13.972910842660868
107,(0.9052980933925187+0.5152185728958267j),1.041640444566618,29.644846218595823
108,(1.0420947394874829-0.20653844711786487j),1.0623650861193359,-11.210482217157953
109,(0.8823093353722739+0.5479767139740935j),1.0386280577487348,31.843215468577718
110,(0.9577642075289418+0.2793427534970645j),0.9976696102191664,16.25992130747678
111,(0.8951926416343637+0.48958133078394195j),1.0203233532015652,28.674272512504512
112,(0.9945849772292091-0.13944676685087398j),1.0043130377104483,-7.981185289612787
113,(0.943970379981715-0.4457301224469614j),1.0439135119057548,-25.276051281188703
114,(0.9448344244824052+0.43317061714366495j),1.0393983227057957,24.629653603163714
115,(0.9820397640885313-0.2788276788357669j),1.020856,-15.850679973929491
116,(0.9601789738035562+0.2867856428753689j),1.0020926437679747,16.629799752017664
117,(0.8660532491122374+0.5603718847017501j),1.0315352051491284,32.90451955833805
118,(1.0279387059687128-0.02254057843865861j),1.028185810495837,-1.2561771129392467
119,(1.0408208849789533+0.03706913829805712j),1.0414807898480567,2.0397436930763404
120,(1.0080144551092205-0.24449040041267017j),1.0372409062522971,-13.633611898556897
121,(1.0440865864009985+0.1300270402705153j),1.052152,7.098874993533947
122,(0.910018120382187-0.4799933561650794j),1.0288472196524348,-27.80961739034054
123,(1.0371518497616126+0.09555437222453626j),1.0415443329571525,5.263886919020547
124,(0.8445540445188355+0.6209642058000463j),1.048269087113612,36.325442588913
125,(0.9131501463084898+0.4233277112499053j),1.0065036218590073,24.87198989203995
126,(1.030087926792836-0.1242315028307133j),1.0375522171052118,-6.876819392364557
127,(1.0579181488704776-0.20633540070505338j),1.0778520804329568,-11.036367034268237
128,(0.9292661391701069-0.4179882999495856j),1.0189454236134834,-24.2184403157134
129,(1.0381100140077912+0.1421089872850918j),1.0477916612812161,7.794885961742666
130,(1.0069606568209555-0.21386886098427213j),1.029422,-11.990895458630318
131,(0.920747952847884-0.47450467089904724j),1.0358240561883965,-27.26417792238546
132,(0.9387833399163635-0.3813474941518788j),1.013281831772602,-22.10770712652599
133,(1.0342308683556787+0.02529336144287458j),1.0345401119303306,1.4009580285604093
134,(0.9320571153537044-0.41865426272130096j),1.0217640911561654,-24.188296755203485
135,(1.0167513910692012+0.08893784081722104j),1.020633788765777,4.9990839941772425
136,(1.0182172283883364-0.07662060446886734j),1.021096,-4.303383347321275
137,(0.9912364514985793-0.300388161886614j),1.0357522631310607,-16.859112388078685
138,(0.942805853680192+0.4503393423871553j),1.0448389354514556,25.531875692359183
139,(0.9468350902724693-0.3958328609814649j),1.0262457512721048,-22.687801539376782
140,(1.003613067691205-0.3048504399126205j),1.0488913100772022,-16.896313992650423
141,(0.9040508413343262-0.48073107504372975j),1.023919083829383,-28.00191285678899
142,(0.9268074013200163-0.4327147987627709j),1.0228460569459448,-25.02728310167966
143,(0.9439271353861345+0.36666646993662116j),1.0126414652255047,21.228552370243168
144,(0.9202022559289463-0.42245285959169504j),1.0125406709826141,-24.659238364461885
145,(1.0126021885918635-0.19338825490492872j),1.0309035888366116,-10.812232096951647
146,(0.8913554657053462+0.4905058407404279j),1.0174038264343557,28.823639872591883
147,(1.035162299273128-0.06863680839441083j),1.0374352978875359,-3.7934645641976408
148,(1.0438255382636552-0.017027356747865714j),1.0439644080184098,-0.9345519168452199
149,(1.0592955431087976+0.08637865104494948j),1.062811516218425,4.661783245095352
150,(0.8101034313874812-0.6106449439198826j),1.014472679317037,-37.00848988348858
151,(1.0384368287721528-0.031665676286088566j),1.038919516808218,-1.7466132930237606
152,(1.0110002439260601-0.3648042560023761j),1.074804,-19.84121724997962
153,(0.9256779175221386-0.44368427890972656j),1.0265161208377427,-25.6087451038591
154,(1.0237339885454748-0.2281244554786542j),1.048843194424533,-12.562297634065255
155,(0.9417796315382265+0.43627561814287286j),1.03792354697551,24.855740705063074
156,(0.9290365126651081-0.40710139486322217j),1.0143176955789182,-23.662908266013847
157,(0.9714742579847698-0.4211156201255313j),1.0588203811037875,-23.43581490866493
158,(0.9488374678184911+0.3486148877822296j),1.0108535404892356,20.173970628333528
159,(0.9247190977680362-0.47099511850760517j),1.0377580697999529,-26.991499593922647
160,(0.8463256129299321+0.5848648959841979j),1.02875360978994,34.64694261288373
161,(1.068141350764708-0.0922950282918857j),1.0721214098509808,-4.9384976392788476
162,(0.9727769584582455-0.3663057370213065j),1.039458947665562,-20.634204069273377
163,(0.9179587382463076-0.30814085685589715j),0.968296975512492,-18.555898429902946
164,(1.0030697947195946-0.1711021107287682j),1.0175583252937639,-9.680255161139097
165,(1.0138494477728117-0.1888340887256645j),1.0312851282812563,-10.550705117622188
166,(0.8273037294969733+0.590638694117414j),1.016506531129203,35.524259978896545
167,(0.9481162258996044+0.41156834694250133j),1.0335922223096945,23.465211871352928
168,(1.0474498414390565-0.09672708449514582j),1.0519065068748437,-5.276033301778335
169,(0.8853995692116571-0.6000935043500728j),1.069600210884113,-34.12807491401606
170,(1.0422113169273604+0.04776448002830515j),1.0433052643803908,2.6240258967763874
171,(0.7351701616133929+0.7415262317487433j),1.0441917060090802,45.2466138237554
172,(0.8969434610743661-0.4879971839108926j),1.0211017695945024,-28.54914524766022
173,(1.0400509493390964-0.08345694707359018j),1.043394,-4.587762921607942
174,(0.9552652213103909+0.38534507099434356j),1.0300594481799707,21.968688154610266
175,(0.9298965397029285+0.4972800682078582j),1.0545117546942244,28.136500978793357
176,(1.033968698892067+0.08579297210376917j),1.0375219054800493,4.743219734438208
177,(0.9271741527427049-0.44428269582812013j),1.0281240311005548,-25.602777950506898
178,(0.9673670518741239-0.42573694839281206j),1.0569063166990997,-23.754230501681484
179,(1.029221851323026-0.14481137835997576j),1.0393593962356396,-8.00893523594831
180,(0.9127336090329329-0.4628802970808373j),1.023396702400358,-26.891218072626852
181,(0.9935615774292441-0.003737635904453665j),0.9935686076290062,-0.2155374738373957
182,(1.0359337327240385-0.2801679678745467j),1.0731508695512075,-15.133587640119881
183,(1.0195899528035979-0.060698110083874636j),1.0213950912481404,-3.406904714838399
184,(0.846868506250212-0.5099813383877793j),0.9885682740115909,-31.056208130619968
185,(1.0650207708094193+0.04817976592419526j),1.06611,2.5901996508917584
186,(1.0426088308437793-0.11826589902236305j),1.049295,-6.471551190092272
187,(0.9282719866560114-0.44223774271165694j),1.028233,-25.473581242792807
188,(1.0095506116074595-0.2507060097603926j),1.0402143724862551,-13.946382864337117
189,(0.9073159371224293-0.46219072360981656j),1.0182546217657535,-26.994493240249902
190,(0.9703276368418863-0.1690298221641392j),0.98494,-9.881693123445036
191,(0.9438898252226327-0.4441119505211548j),1.043150721015193,-25.197570419844794
192,(1.0221873475487153-0.18190674947596863j),1.0382470991982549,-10.090625414397259
193,(0.9271670820373341-0.4639248635666936j),1.036757,-26.581922752390458
194,(0.9618811785521246+0.28918701301735994j),1.0044125298654567,16.733265296435007
195,(0.9022871811536782-0.48623615284158145j),1.0249623181387852,-28.31991212120243
196,(0.8718323401638388+0.5183440232808364j),1.0142840607179626,30.73341086412188
197,(0.8163111704432615+0.6166023952936857j),1.0230163443818276,37.06565346111318
198,(1.029699230279464-0.0720435046081144j),1.032216436312821,-4.002210472302881
199,(0.9606730974991731+0.3348117169678531j),1.0173454113906533,19.21435759240411
200,(0.9918936750476509+0.28575563611805366j),1.032235121555534,16.071214748012313
201,(0.8871399007702503+0.5037379644936485j),1.0201809351339859,29.588883636993028
202,(1.017658497310638+0.11257283154098015j),1.0238659382700939,6.312364138263331
203,(0.9238490980417056+0.4111217035948898j),1.01119642558666,23.98952240582801
204,(0.9606780571168748-0.2480748886033523j),0.9921912516150397,-14.47912700127578
205,(1.0621576126865433-0.08135876211584826j),1.065269,-4.380168183555542
206,(0.9277623918621501-0.41917926039132997j),1.018064,-24.31428397518838
207,(1.042660791915337+0.19343344195436307j),1.0604518015750783,10.509970824550985
208,(1.0201690022198122-0.28879512276292735j),1.060258183661801,-15.806052182733826
209,(0.9724783206791252-0.23487619101446933j),1.0004403576907306,-13.578230907513507
210,(0.9982957380007802-0.0805605000634777j),1.001541,-4.613658923637731
211,(0.8799096360948649-0.5072020987434167j),1.0156253918952225,-29.960232683128073
212,(0.9903645044899091-0.1828644431785343j),1.0071053849188467,-10.46147106818393
213,(0.9560873662570337-0.33595273500833034j),1.013393947128109,-19.360602264483287
214,(1.03373554325767-0.18655435578210972j),1.050434053644258,-10.22984626049757
215,(1.0141307035675937-0.32806464805936386j),1.0658740531717699,-17.926054929954027
216,(0.9861335538336595-0.3608900708544378j),1.050095723845176,-20.100842184623385
217,(0.9499364090285422+0.3213659188279887j),1.0028236310449605,18.69080982415837
218,(1.0141125478724002-0.19502408973496901j),1.0326948510228975,-10.885660316566979
219,(0.9036938749190087-0.36313007225012617j),0.9739230302947532,-21.891673887655667
220,(0.9541694710446306+0.3255286689480279j),1.0081707661803454,18.837814816363043
221,(1.0361197752496731+0.1758560342514002j),1.0509374545833177,9.632763389376773
222,(0.9414302005608316-0.45416737458426437j),1.0452553882495756,-25.753720237029896
223,(0.9049038464658502+0.4168301479879153j),0.9962922982841523,24.7324394339877
224,(0.9815297130591427-0.34556099645509325j),1.040583,-19.395316551939324
225,(1.0428331875284345+0.19343702925258352j),1.0606219596523447,10.508462614964195
226,(1.0318029396182047-0.2590610238538596j),1.0638279561493853,-14.094256138139597
227,(1.0374209905915455-0.19068489263718963j),1.0548,-10.41509363717802
228,(1.0144907064965965-0.23004364545533432j),1.040245871120065,-12.776206965887646
229,(0.9588545725087445-0.35839502619884755j),1.023645,-20.49444222673303
230,(0.9744406221697935-0.38922882721649943j),1.049301484832165,-21.773656141132456
231,(1.0133458874395962-0.032672174309373525j),1.0138724567542234,-1.846683801171248
232,(1.005602025551574-0.27616974264180305j),1.0428351550193675,-15.356607104914774
233,(1.0218626956325805+0.05497772166675481j),1.0233405682396994,3.0796283878027544
234,(1.0289467058083765-0.05025879792191389j),1.0301734175188495,-2.7963840830131486
235,(0.9428078072103617+0.45050730866661126j),1.044913104759838,25.540140220729782
236,(1.0129155567246897-0.1814422232808885j),1.029038,-10.155609985452607
237,(1.049155957533422-0.0628199649564397j),1.051035,-3.4265893645020755
238,(0.9463015156715237-0.34180276294783934j),1.006139,-19.859647672901918
239,(0.9450715447565551+0.39439142609577843j),1.0240628992822673,22.65145225479846
240,(1.0211757367474963-0.15382394238380387j),1.0326963205958892,-8.56629707009028
241,(1.0413005260037997+0.11078531901428787j),1.0471772401866302,6.072927973907712
242,(0.902759910398971+0.5380959039563846j),1.0509627289672059,30.797330357591296
243,(0.9884520669206617+0.18826652237299876j),1.0062215322910513,10.783735052122633
