,Complex Voltages,Voltages Magnitude,Voltages Phase Angle
0,(0.9770639048614774-0.2795267725926003j),1.0162623139618991,-15.965218049160478
1,(1.0232140410279293-0.07590928198904984j),1.0260259221134709,-4.242835292787682
2,(0.98625976581846-0.30598219649312547j),1.0326342189967566,-17.236243920446643
3,(0.996703072164719-0.26357096323386636j),1.0309639502536532,-14.812393221868085
4,(1.008982857205635-0.21475373863886224j),1.0315840122812177,-12.01563618913067
5,(1.0319495337255027-0.030371847199879395j),1.0323963818507964,-1.6858154479900576
6,(0.9739350028131367-0.19435000828793833j),0.9931371080702535,-11.285211218343882
7,(1.0045550239384475-0.2704400599381327j),1.0403214032880972,-15.067580784892023
8,(1.0574639940229005-0.11174212201004388j),1.0633514943263929,-6.032054595606366
9,(0.9593376932816707-0.2288046928363818j),0.9862456069432949,-13.414592659788141
10,(0.9646760946452001-0.3454774557580326j),1.0246729429515344,-19.703864426084934
11,(0.9657870913387374-0.3826726505315901j),1.0388373613137964,-21.614896547383793
12,(1.0030076167494042-0.23190299957096822j),1.0294674742153498,-13.018462113742531
13,(1.0221033713693244-0.12925930073164899j),1.0302442761744295,-7.207593058918442
14,(1.0395651503639887-0.22053952973259158j),1.0627009861790733,-11.977488431846277
15,(1.0064787049018753-0.1673047050652503j),1.020289296110631,-9.437852877627511
16,(1.0602729273120544+0.21340947020997714j),1.0815369999986943,11.380315355722884
17,(1.0061773872556607-0.15351524091982252j),1.0178211354748432,-8.674874383479033
18,(1.030236554178214-0.13536507827003244j),1.0390914598725427,-7.485341332729786
19,(1.0371295075637725-0.09396015566212494j),1.0413770336969814,-5.176656975233971
20,(1.0582998907795376+0.0977538193646836j),1.062804999999701,5.277363727144695
21,(1.0360563385052233-0.07104595878527195j),1.0384894148794048,-3.922828237113966
22,(1.0146974597000071-0.33563515375799136j),1.0687665279001761,-18.302853016845436
23,(1.0037167026008174-0.3738156079666181j),1.0710673778242479,-20.42691024702242
24,(1.0381870774658226-0.07824641185755965j),1.0411315521035798,-4.3101376711173485
25,(0.9913817598214169-0.22453082461769108j),1.0164899826904885,-12.761217118634915
26,(1.0506306850864688-0.10915098998079777j),1.0562853662997755,-5.9312331636410995
27,(1.0071437869373494-0.35185726542693413j),1.0668374490990766,-19.257448836905503
28,(1.001190374407595-0.15789527737472753j),1.0135645437877463,-8.962161971801565
29,(1.019439563997505-0.10527334929301083j),1.0248607235692035,-5.895802484417922
30,(0.9893263603904114-0.3182465266061296j),1.0392533372860557,-17.831945978801052
31,(1.037718149123653+0.09418706562351563j),1.041983762038252,5.186162789297942
32,(1.0372894428093296-0.11300407992318245j),1.0434267153197556,-6.217380674447965
33,(0.9551725236493712-0.23925737436773775j),0.9846820000000266,-14.062449904348762
34,(1.0349421748489809-0.22717106988897406j),1.059581049413229,-12.380157000469614
35,(1.0283130672892475-0.10246044301903294j),1.0334050061527074,-5.690133132661194
36,(1.0307520934513852-0.08195379736960055j),1.034004982124221,-4.545951884788091
37,(1.023043177126674-0.2010248996564675j),1.042606518561692,-11.116814662794804
38,(0.9627253844624347-0.45237833516162596j),1.0637134595425346,-25.16852318435253
39,(1.0032687994592442-0.20349898381690126j),1.0236992333605142,-11.466085561042023
40,(0.9871980706453215-0.15562368730277676j),0.9993891948262987,-8.958486731483712
41,(0.8237059555114862-0.5836951995764362j),1.0095501905074686,-35.322180899559264
42,(1.0454369773730583-0.07672999636423433j),1.0482489999999867,-4.197705257598396
43,(1.0066301792319092-0.2598796246862369j),1.0396353865983616,-14.475848912288761
44,(0.9926223853703404-0.30702929102459253j),1.0390217444718703,-17.18742763039957
45,(1.0435677022009027+0.15744578047445415j),1.0553779999915112,8.579655901587579
46,(1.0208129667923196-0.3013536196338523j),1.0643651240235947,-16.44709768798131
47,(1.0167218664948758-0.14152059117363358j),1.0265239556556676,-7.924257871210253
48,(1.0372056438049235-0.07321439044219964j),1.0397864658229634,-4.037703717657113
49,(0.9519825824334744-0.38355144489817156j),1.0263442639485945,-21.9443845013189
50,(1.0496707398975518+0.031054060545249357j),1.0501299999873452,1.6945768911950498
51,(1.0455221193764326+0.010808809563535814j),1.0455779896638835,0.5923137313768791
52,(1.0149373094503957-0.22211219089737771j),1.03895696131247,-12.344186645133417
53,(1.0431945518315406+0.09489284373765293j),1.0475015631318303,5.1975325240360535
54,(1.0314054713697076-0.08311339147295349j),1.034748801503778,-4.607091107015243
