,Complex Voltages,Voltages Magnitude,Voltages Phase Angle
0,(0.9002447784976927-0.318722981285391j),0.9550000000061819,-19.496017749672255
1,(0.9186982334342514-0.31520658022458964j),0.9712680537998226,-18.937162412100278
2,(0.9171027857573142-0.3084268432914112j),0.9675766829076292,-18.588082698065787
3,(0.9649431989876515-0.25473245322955534j),0.9980000000004359,-14.78798090628035
4,(0.9708114810014568-0.24805722264844488j),1.0020016553640527,-14.333272308720748
5,(0.9461436583675121-0.2913969418754977j),0.9900000000017433,-17.11798581424378
6,(0.9431528758182816-0.29866538934296916j),0.989312065000565,-17.57127600468027
7,(1.0019113575471228-0.16247655703438998j),1.0149999999840729,-9.211274221359142
8,(1.0420361562093365-0.032872515279214205j),1.0425545324386207,-1.8068777731796173
9,(1.0443860977678157+0.10843283064010131j),1.0499999999863383,5.927466273444128
10,(0.9397975184011021-0.294668214437686j),0.9849105198914082,-17.408522389205725
11,(0.9418833207393471-0.30488655286250055j),0.9900000000016961,-17.936707828328924
12,(0.9161402976600681-0.31209610750418926j),0.9678414257077161,-18.812133498961487
13,(0.9317893220700677-0.3148106530539293j),0.9835329623352935,-18.667850481075007
14,(0.9173098071090308-0.31534539443156095j),0.9700000000039196,-18.97153328180023
15,(0.9342567394210234-0.30793172462025853j),0.9836958890740617,-18.242258779035215
16,(0.9546176824782425-0.2808699635623598j),0.9950793215275112,-16.395067420951587
17,(0.9218489763240529-0.31132533603481566j),0.9730000000035434,-18.660770397999723
18,(0.9098398107268759-0.3160322825017555j),0.9631639968181882,-19.154638280599688
19,(0.9091337327367944-0.2998624608710986j),0.9573095839066943,-18.25426956258161
20,(0.9176079538674018-0.274088238076772j),0.9576683764501932,-16.630813290797487
21,(0.9398989969186997-0.23468815465442552j),0.9687562409315759,-14.01979931066861
22,(0.987050556780475-0.15624368833103797j),0.9993402282425802,-8.994916999574906
23,(0.9794343793360574-0.1573921744470543j),0.9920000000013003,-9.129211473863597
24,(1.0494109606450053-0.035165829552285525j),1.0499999999476062,-1.9192671160694774
25,(1.0149983341786968-0.0018389045710699957j),1.0149999999781039,-0.10380446156752882
26,(0.9360188180041307-0.2467646091932948j),0.9680000000042197,-14.768970264023297
27,(0.9216884782528899-0.2735033325561931j),0.9614123589092619,-16.527814494520758
28,(0.9183393334337623-0.29026145038687806j),0.9631193284906397,-17.540292560577257
29,(0.9661812173916065-0.19227758665721545j),0.9851278166669794,-11.255259007202861
30,(0.9226427361350404-0.28951577066777107j),0.967000000004192,-17.421319086335078
31,(0.9289690200285152-0.25461783120895803j),0.9632308550613884,-15.327578025062829
32,(0.9149494030894884-0.3257904036600592j),0.9712218064534978,-19.59953184559467
33,(0.9322522560197736-0.31985105630743693j),0.985595742216321,-18.93683650535041
34,(0.9250579146794493-0.325361075663187j),0.9806079619643099,-19.377776860263566
35,(0.924502282341072-0.3251084895090843j),0.980000000002413,-19.374624345317507
36,(0.9406977592527718-0.3140623193812848j),0.9917395901739215,-18.462155637845154
37,(0.9359628853749079-0.21983328052538764j),0.961432885866651,-13.217705709638777
38,(0.9001070238265356-0.36200932909705485j),0.9701769986425999,-21.909239880355805
39,(0.8928340582554201-0.37914027012030294j),0.9700000000039892,-23.008411236013547
