,Complex Voltages,Voltages Magnitude,Voltages Phase Angle
0,(0.9378459776815041-0.38870147778350633j),1.0152063419248611,-22.512146596289643
1,(1.0166202802631157-0.12712059101468984j),1.0245371827816596,-7.127405599555442
2,(0.9370378515513246-0.43325739679258574j),1.0323526079375256,-24.81436506513077
3,(0.6516212519244884-0.7901281624778715j),1.0241644248363126,-50.487487488244774
4,(0.953104106300568-0.392465916376004j),1.0307458139443793,-22.380715066575096
5,(0.9734776730402651-0.33407744985251686j),1.0292067442491086,-18.941162815232143
6,(1.0308718245206483-0.06071398077889555j),1.0326581748345145,-3.3705849501845435
7,(0.9669327600447623-0.24111891309352038j),0.9965426697834782,-14.001980381136098
8,(0.7162171589483625-0.7001475295182108j),1.0015855339722703,-44.349967950546606
9,(0.7902367069035073-0.6635978686975835j),1.0319089999983888,-40.02171523162088
10,(0.9106436717978027+0.4768320078826867j),1.0279302800904442,27.637491682611312
11,(0.7747689012451051-0.6409882707693895j),1.0055509999997412,-39.6019183242035
12,(0.663737936924584-0.8097709798039767j),1.047032515562719,-50.659852908976276
13,(0.9598630587194018-0.4004728168875061j),1.0400555603235722,-22.646809939477063
14,(0.6558363389916386-0.7705096364309246j),1.0118331895005577,-49.596496777272556
15,(1.0105475959771981+0.020566688592009105j),1.0107568611762847,1.1659241014166273
16,(1.0461942245664984-0.1734146857296705j),1.0604692398853524,-9.411639022283916
17,(0.9580657708204624-0.2746896668680035j),0.9966666615784144,-15.998271886226275
18,(0.9215998376227801-0.4239580130330057j),1.0144390851703362,-24.703563588194207
19,(1.0090929265032298-0.001432724519601155j),1.009093943604064,-0.08134930972335298
20,(1.033291813147112+0.0783926874805678j),1.036261253047354,4.338544255943365
21,(0.7425456152360517-0.6825860210168618j),1.0086117522584783,-42.59081428768932
22,(0.5904853640212316-0.8366917607528958j),1.0240732725909154,-54.78791877463812
23,(0.910617598046851+0.4770167273269857j),1.0279928832547258,27.64728654094575
24,(0.6240132437221445-0.7990172600484019j),1.013815126241411,-52.01102035420287
25,(0.9935474717595955-0.04403719566050926j),0.9945229274589531,-2.5378708029101102
26,(0.9134195534042255-0.4964785429342118j),1.0396279258154106,-28.525775679974043
27,(1.0084487664823247+0.040275763123254205j),1.0092527194488419,2.287082446193849
28,(0.993932659215352-0.28392712976182327j),1.0336908367929398,-15.942537652440242
29,(0.996598191603313-0.2603529630325385j),1.0300444751887252,-14.64083307057479
30,(0.9969528284064864-0.3658148132415746j),1.061948878079666,-20.149749592180804
31,(1.0009072446796965-0.20588623920210983j),1.0218632276117436,-11.62358951663801
32,(1.0672641263010751+0.1606746631906324j),1.0792909999998241,8.561479947385104
33,(0.9769657509769117-0.28547308348758854j),1.017819708974921,-16.288562130226456
34,(0.6995746762381027-0.7997958830966371j),1.0625809062146636,-48.82408677660522
35,(0.7493505859180649-0.7605193455822606j),1.0676684764572837,-45.4238187054433
36,(1.015677946305597+0.049097990811651955j),1.0168639551647487,2.7675303387927204
37,(0.7783245600895686-0.7353061459527075j),1.0707307080281414,-43.37205319964866
38,(0.9465584865244675+0.32417293791966073j),1.0005303903884952,18.905067368030416
39,(0.9701709137660707+0.33226834915367187j),1.0254920076563245,18.905529196898048
40,(1.0073789992491047+0.09857683899713197j),1.0121906151090287,5.588871726733248
41,(1.0291441535712547-0.16422821535309384j),1.0421653398323878,-9.066670197665879
42,(1.0309628982088919-0.14774326953200925j),1.0414953534103193,-8.155309506046079
43,(1.060957707689287+0.0485289087365721j),1.06206699999975,2.6189215045663943
44,(1.0165818912777713-0.19901918580150324j),1.035880001733301,-11.076864545588613
45,(1.0128561829849223+0.0026159705604686355j),1.012859561199261,0.14798126494987246
46,(0.9549303863426403-0.4663017663794365j),1.0626991013871643,-26.02670549827502
47,(0.6701041535680908-0.7642537599375612j),1.0164267736575552,-48.75544196807673
48,(0.9390269820617034-0.5126718545086127j),1.0698617216468729,-28.63280685385187
49,(0.69069523353002-0.6847371532759938j),0.9725866926385538,-44.75180843446902
50,(0.6518661155879654-0.8187724132201131j),1.046574267456462,-51.47493026593955
51,(1.0191830287515455-0.21617274873963346j),1.0418563736872863,-11.975186118741235
52,(0.9541067088928942-0.3484283935414382j),1.0157371497490368,-20.06159069164625
53,(0.9982617117750096+0.25202533177490516j),1.029583999998166,14.169048611571265
54,(1.0407070432117689-0.1613854568967557j),1.0531459611508545,-8.81481168245907
55,(0.951646725481818-0.4826089586892146j),1.0670252560869187,-26.890950354575235
56,(0.9711059201613972-0.2889451983511164j),1.013181146598514,-16.569974090791742
57,(1.0086387397406644+0.025249200042347555j),1.008954721188426,1.4339827234961349
58,(0.6167118083860302-0.8177436078995214j),1.0242255917830279,-52.97776018622527
59,(1.0010761415535636+0.1088701420995398j),1.0069787232253442,6.206701438661616
60,(0.9970940238139985-0.24046096825003954j),1.0256792722763473,-13.558656352988962
61,(0.9948632575955737+0.2585772330264359j),1.027917840468432,14.569511346809684
62,(0.9402001933504456-0.4408843158071409j),1.0384389165959382,-25.12310179756837
63,(1.032830992149946-0.05215247226595113j),1.0341468651545063,-2.890677022397407
64,(1.0112510105536634-0.2464716632209517j),1.0408539220835495,-13.697606173359894
65,(0.9543957492738956-0.2851771976314572j),0.9960910000000058,-16.636352046571467
66,(0.991440083375497-0.37170493979036795j),1.0588285985881631,-20.551733886457605
67,(1.0359920999519163-0.12854303999399955j),1.043936274057799,-7.072953562037144
68,(0.6678168512278586-0.7529950398274916j),1.0064695111073645,-48.43079656411763
69,(0.9276204280617973+0.41995514442963394j),1.0182543797551116,24.35735851795271
70,(0.576863777676342-0.8503959228550089j),1.02759186625987,-55.849099259693226
71,(0.9655987278272657+0.31845571831174124j),1.0167570740875527,18.25262283925814
72,(1.0114014362441475+0.10840646144917063j),1.0171945861636575,6.1178570717699206
73,(0.715788874598444-0.6997065471804398j),1.0009710111517116,-44.34905487803541
74,(0.69452955892018-0.7652782843858448j),1.0334515764013337,-47.7746351404797
75,(0.716771162371567-0.7753909165792926j),1.0559318030636082,-47.249714241073
76,(0.6731390654547622-0.7595832933120495j),1.0149300374509023,-48.45279204510376
77,(0.7628359173181407-0.7329293542536449j),1.0578771550030155,-43.854571907200025
78,(0.6081107503959429-0.8136749705093151j),1.0158078767072303,-53.22691346680981
79,(0.9248708214466594+0.4877163607792374j),1.0455875309772789,27.804231416307942
80,(1.0291242309480697-0.13371126954457255j),1.0377742463212687,-7.402812455358683
81,(1.009704385053001+0.039675855131002635j),1.010483606336904,2.2502527947969213
82,(1.0104025419734077-0.20507365041804904j),1.0310036367162378,-11.473039878390747
83,(1.0008506346785104+0.25705350819122247j),1.0333336823165071,14.404228878224057
84,(1.011537077087491-0.21891061951845137j),1.0349536789927638,-12.21128539456578
85,(0.6505638098410246-0.7902764309347884j),1.0236064223938302,-50.53843187314281
86,(1.0055131525313188-0.2721150553220236j),1.0416829187648124,-15.142843485651245
87,(1.0197865804276178+0.10002832669606407j),1.024680601827647,5.602080057262313
88,(0.7014306980532468-0.7762236395189954j),1.0461969999572645,-47.89760991927877
89,(0.5543006675007504-0.8238827275015861j),0.9929914293020007,-56.06769932331065
90,(0.886191215401639-0.5868213380236008j),1.062870713217202,-33.51187487761541
91,(0.9675214505564255-0.3356365739211825j),1.0240847948487268,-19.13183899878708
92,(1.0007232469791736-0.003016344183894795j),1.0007277928471736,-0.17269836434978067
93,(1.0252012328966826+0.23295835932517864j),1.051335895474114,12.80203826987128
94,(0.9550392764852689-0.28332884993459706j),0.9961803334912647,-16.523896726821157
95,(0.8110223107617641-0.6294949937062627j),1.0266553149205428,-37.81770959269111
96,(1.0148299981637703+0.0767921872693619j),1.0177312833939471,4.327324935861877
97,(0.6650805536318914-0.6962868075093397j),0.9628849677561965,-46.31314560976064
98,(0.9245774374005752+0.48855119441911504j),1.0457177952576682,27.85218979578244
99,(0.7307601857929386-0.6926645897049141j),1.0068737174895406,-43.46693974096885
100,(1.0433374519098264-0.1142844675621596j),1.049577999999836,-6.251108793473513
101,(1.0182720846545394-0.012245944010856553j),1.018345718079778,-0.6890173024424223
102,(0.9643815767048658-0.3847130639920017j),1.0382851087701668,-21.748146019551594
103,(1.0291740389909374+0.17269487384058846j),1.0435625146505294,9.525462091375973
104,(0.9430658563203203-0.43574423805616685j),1.0388677732783553,-24.799330915786168
105,(0.9648532794227148+0.34461828455375226j),1.02455044427375,19.655289596458317
106,(1.0546570834636286+0.008458237113924199j),1.0546909999971947,0.45949617812267257
107,(1.0190909419819938+0.22620863122934548j),1.043894962566829,12.515090142131664
108,(0.9718935200028546-0.43437293489027967j),1.0645453775150848,-24.081524697069398
109,(1.0070382573647783+0.2617204477043872j),1.0404920204128787,14.568380529929629
110,(0.9979406093319029-0.006426736543913524j),0.9979613032058581,-0.36897966287427375
111,(1.0002959738233885+0.20277658129030718j),1.0206421396194973,11.459516210884646
112,(0.8270710393979748-0.5697130061362734j),1.0043004598085554,-34.56031448902695
113,(0.6519753370681766-0.81561663058834j),1.0441754298188783,-51.362385444234114
114,(1.0312462307292576+0.13782863544450635j),1.040416032720467,7.612610020991821
115,(0.7502834359650967-0.6922584332818329j),1.0208559999987312,-42.6965684468088
116,(1.0028660253203023-0.0026720398425569693j),1.0028695850102651,-0.15265871963504452
117,(0.9937177260665976+0.27982077290353624j),1.0323635910120532,15.726678037951748
118,(0.9939092328039923-0.2632643693800373j),1.0281846581417606,-14.835678185806865
119,(1.0198202107009613-0.2113030370513972j),1.0414807898474638,-11.705840897074122
120,(0.9025276835910339-0.4729442042763217j),1.0189369165982556,-27.65551958195301
121,(1.0451187591587252-0.12145209078585054j),1.0521519999989204,-6.628547213464486
122,(0.6075589411215415-0.8302882114356721j),1.0288373928788632,-53.80540027950778
123,(1.0333659538133273-0.130703657391037j),1.0415990786074656,-7.208686983378234
124,(0.9911851283848738+0.342797813511882j),1.048788968134136,19.077760270949998
125,(0.9965304399962528+0.14622833585745354j),1.00720188842494,8.34786174067703
126,(0.9830025662452024-0.33693996137509363j),1.0391451211530096,-18.919976889290556
127,(0.8568534462271926-0.6538819487096046j),1.0778494473532407,-37.34797468272265
128,(0.6497529334722866-0.7851326405116233j),1.0191232201027487,-50.38983195531451
129,(1.043953768261012+0.04533549798910142j),1.0449376907951433,2.486605960853558
130,(0.8117579777305236-0.6330550052501035j),1.0294219999987166,-37.94913048690395
131,(0.608808197187669-0.8379804894778821j),1.0357889368536866,-54.00090693938823
132,(0.6768544160438877-0.7540600252557484j),1.013281018378817,-48.08842395853914
133,(1.0118493521794034-0.22004901652267742j),1.0355002081981808,-12.269194706446648
134,(0.7032187732780697-0.7412586435821477j),1.0217538939372626,-46.50851814003613
135,(1.0094567682352213-0.15159145591240503j),1.0207756543146687,-8.54036531362919
