,From Bus,To Bus,From-To P injection (MW),From-To Q injection (MVAR),To-From P injection (MW),To-From Q injection (MVAR),P flow through branch and elements (MW),Q flow through branch and elements (MVAR)
0,1073.0,801.0,-62.90339997828356,-16.572178393179914,62.91047581300461,16.602879653830687,0.0070758347210500006,0.03070126065077261
1,651.0,1102.0,-26.652599990415172,-0.9026350039419331,26.67193624130552,1.0116258946410022,0.019336250890347628,0.10899089069906909
2,855.0,591.0,-2.498476685958151e-11,0.38131229753352236,7.473970876545853e-07,-0.3813065320915859,7.473721028877257e-07,5.765441936478322e-06
3,976.0,879.0,-227.9342627320546,-145.4355585206057,228.06963059004028,147.10058317382902,0.13536785798567053,1.6650246532233268
4,976.0,1006.0,227.9342627322168,152.53182698307904,-227.7253380080714,-149.90633961631758,0.20892472414541885,2.6254873667614618
5,746.0,1329.0,50.387999975227636,3.4269909039552378,-50.38474671765496,-3.4137454981236064,0.0032532575726733626,0.013245405831631363
6,431.0,1329.0,54.263999974167085,2.971602010569679,-54.260502152518974,-2.95198730301988,0.003497821648110744,0.019614707549798993
7,204.0,1329.0,50.38799997526445,3.4738596236690817,-50.385211067269545,-3.46035666079378,0.0027889079949048323,0.013502962875301616
8,269.0,1329.0,15.911999990485839,-0.6156611728312466,-15.911745843868305,0.6171398440605398,0.00025414661753409007,0.001478671229293238
9,1205.0,1329.0,3.0237208678736416e-11,0.054874058091592175,5.18279830673523e-09,-0.05487404272685592,5.213035515413966e-09,1.536473625413093e-08
10,901.0,1270.0,-236.5379998660198,-27.754087930937864,236.8561610542982,30.273206113613504,0.3181611882784239,2.5191181826756406
11,1348.0,1139.0,-168.27925912882918,-37.435053535889395,168.29999996859038,37.660239796154066,0.02074083976120278,0.22518626026467103
12,1348.0,1309.0,177.67596064593087,52.569850598111415,-177.45004977750847,-50.44081180782776,0.22591086842240315,2.1290387902836585
13,1348.0,312.0,-1047.2503642917522,-82.04180829479468,1053.1911219186952,164.77235895148027,5.940757626942968,82.7305506566856
14,1348.0,6.0,256.54876249284445,68.63195581662073,-255.81045323043293,-62.46531559628819,0.7383092624115193,6.166640220332539
15,15.0,1296.0,-17.339747154956335,-5.321845048873454,17.340000023411612,5.324721427552252,0.0002528684552771665,0.002876378678797309
16,15.0,690.0,-883.719450460136,36.19400689423451,887.928346619965,17.845213443568795,4.20889615982901,54.03922033780331
17,355.0,818.0,-93.85811683991324,-2.1932273998759495,93.90158212362604,2.360130815112116,0.04346528371280556,0.16690341523616636
18,355.0,719.0,110.00984301687117,16.20230492773826,-109.01554201381694,-11.874414316222504,0.9943010030542325,4.327890611515757
19,355.0,1303.0,39.462229650656305,3.90620803961475,-39.40601972611902,-3.598083020697572,0.056209924537284905,0.30812501891717803
20,355.0,1234.0,109.15247036807072,32.937429401808046,-108.32191196754786,-28.595226624423386,0.830558400522861,4.34220277738466
21,355.0,999.0,-4.987307259259398,-3.416337790790194,4.989590969295497,3.4289390916729867,0.0022837100360986184,0.012601300882792543
22,355.0,504.0,108.42155554619777,28.82214370463727,-108.29181485189842,-28.04475149041662,0.12974069429934332,0.7773922142206509
23,355.0,81.0,46.27928667533124,18.281999147758675,-46.22639998338062,-18.07714369619862,0.052886691950625675,0.20485545156005713
24,355.0,381.0,-77.95998695062124,-16.56991008266766,78.0095999762469,16.754557847481284,0.04961302562566061,0.18464776481362222
25,355.0,784.0,43.028728787639814,10.083645555374588,-42.96486286592442,-9.766601407216864,0.06386592171539718,0.3170441481577235
26,454.0,89.0,1.0124279946761799e-10,3.150213223395065e-10,-1.0124279946761794e-10,-3.150213223395063e-10,5.169878828456423e-26,2.0679515313825692e-25
27,451.0,339.0,-119.26859991701835,-30.634893581881066,119.2908066796428,30.73670949353656,0.02220676262444954,0.10181591165549264
28,1247.0,1087.0,-79.18681929034862,-20.466081260668837,79.52461068811732,22.51924658484563,0.33779139776869727,2.053165324176792
29,1247.0,1087.0,-86.55298062224136,-19.919624785420385,86.97921471594898,22.138591482073096,0.42623409370762033,2.2189666966527106
30,120.0,549.0,-84.3437999561043,-18.952422187665576,84.36157431329438,18.9760338798738,0.017774357190077694,0.0236116922082239
31,1263.0,1026.0,114.92398522802539,-14.981989405854284,-114.86907399027993,15.160450928527041,0.0549112377454577,0.17846152267275706
32,1263.0,590.0,-182.51938519201113,9.223254211539,182.5687242843962,-8.993625731256415,0.049339092385082495,0.2296284802825852
33,329.0,287.0,-144.12599992949794,-24.734163573711232,144.1616261930306,24.844980003962835,0.03562626353266296,0.11081643025160304
34,757.0,430.0,-4.548127152670389e-09,8.94588191597132,0.0001332624050880138,-8.945271735257865,0.00013325785696086112,0.0006101807134548665
35,955.0,731.0,-54.621475570106405,-12.095305508176805,54.69483430900062,12.482031488321912,0.07335873889421407,0.3867259801451066
36,955.0,1065.0,-9.261124413359175,-2.286665519661566,9.263635118753726,2.29628028654954,0.002510705394550783,0.009614766887974024
37,50.0,155.0,119.76300567310456,12.250474332748906,-119.7421090155242,-12.17175044664426,0.02089665758035153,0.07872388610464576
