,Complex Voltages,Voltages Magnitude,Voltages Phase Angle
0,(0.9396056053685287-0.3876315271527965j),1.0164235802473143,-22.41845154576929
1,(1.0170439323704688-0.1275738531033281j),1.0250138771583612,-7.149607804895355
2,(0.9361895521935095-0.4381461726899209j),1.0336454644988822,-25.080069072257494
3,(0.9523548060617042-0.3979364841105438j),1.0321497575522107,-22.677356444482196
4,(0.9746508363679859-0.33782820306814526j),1.0315387281246722,-19.1170627854579
5,(1.0302728255780826-0.061226438138704445j),1.0320904862713343,-3.400939523606084
6,(0.963268931683994-0.24136546730661393j),0.9930479966022605,-14.066930452535654
7,(0.9591358934605029-0.4055245877486432j),1.041341372170041,-22.918739330655388
8,(1.0490677481775135-0.17379857862156847j),1.0633668634093862,-9.406726562106755
9,(0.947886825185215-0.2723801825669239j),0.9862456069432691,-16.03227854717551
10,(0.9235081978091617-0.42444442066969496j),1.01637613985097,-24.683514326900195
11,(0.9115345919319648-0.49755208197287215j),1.0384861032118404,-28.627479721006313
12,(0.9893911726587928-0.2839282688556848j),1.0293250965513894,-16.012034578252976
13,(0.995949693103277-0.26357405267130674j),1.030236415796922,-14.823270904553308
14,(0.9965630205356428-0.3710997043628363j),1.063415649911787,-20.42430249611401
15,(0.9991139836704145-0.20638171407954556j),1.0202069222820322,-11.67113662408271
16,(1.069638770950616+0.1599849431923372j),1.081537,8.506620435175503
17,(0.9756778069093124-0.2923303465351979j),1.0185304189864701,-16.679146873418528
18,(1.025998819336933-0.16443078999784264j),1.0390914598725633,-9.105031109653666
19,(1.03079734631249-0.14806403057471534j),1.0413770336986032,-8.174071174875529
20,(1.0617299774513187+0.04779040705227603j),1.062805,2.5772481507813754
21,(1.0207914255877248-0.19995839339495455j),1.0401915658389618,-11.08308608874871
22,(0.9598397443512435-0.4700231256948287j),1.0687441571883316,-26.09049100876644
23,(0.9386906708795381-0.5165700543919008j),1.071440524103288,-28.824390685836548
24,(1.0164004842096717-0.22705007621879011j),1.04145171823403,-12.592357219317536
25,(0.9535356262549822-0.3516379891573276j),1.0163067774821193,-20.242601718718642
26,(1.0437560723275359-0.1622518593885864j),1.0562918178210308,-8.835908282055282
27,(0.9503810483634526-0.4880855060375679j),1.068387382128956,-27.183591542824097
28,(0.970436822210916-0.29534762674603027j),1.0143854526398401,-16.927366602230723
29,(0.9938445480341735-0.2514424237915734j),1.02515865998363,-14.19789186750935
30,(0.9392090483747699-0.4449029532424865j),1.0392556347467774,-25.34689623660595
31,(1.0408073282347243-0.05231525691676173j),1.0421212888207265,-2.877499836856356
32,(1.0148982913789482-0.2454089208308372j),1.0441475375957483,-13.593556311103677
33,(0.9432486137992607-0.28263172803097164j),0.984682,-16.680135791737325
34,(0.9910297875764295-0.3769540748779512j),1.060299209860535,-20.825114975522755
35,(1.012427874036738-0.20843051966318793j),1.0336602351128807,-11.63306322222596
36,(1.0083305463248151-0.23016529001817593j),1.0342661898084318,-12.858245863226951
37,(1.005249570672782-0.27331111083385634j),1.04174164870329,-15.210129392818143
38,(0.885474197169575-0.5902092592426542j),1.064148262014681,-33.68527973881492
39,(0.9665569610910951-0.3416073698143396j),1.0251477718578546,-19.464785610295618
40,(0.958924854051462-0.2864135102638135j),1.0007844795855185,-16.62993398947716
41,(0.7310772569485879-0.6950504816108126j),1.0087463147961901,-43.55290434976821
42,(1.0419514998931578-0.11473028314877791j),1.048249,-6.2835801220212035
43,(0.9641123791957724-0.3891680394408201j),1.0396943986772,-21.98167477650949
44,(0.9421606872296342-0.4408937836096066j),1.040218289104076,-25.077727329227038
45,(1.0553766690788646+0.0016760811438764139j),1.0553780000000001,0.09099338439300488
46,(0.9708017003637269-0.4399842899826664j),1.0658527650949987,-24.380864059741967
47,(0.9918528101282623-0.26453220618846457j),1.0265229101536248,-14.933473207665202
48,(1.0156210299061965-0.22286726574041865j),1.0397864658314868,-12.37677755247131
49,(0.9044349481985274-0.47358207228928056j),1.0209224038665634,-27.637545452607775
50,(1.0424243682790544-0.1269820984155426j),1.05013,-6.945222175299355
51,(1.0376524850634639-0.12871460935339313j),1.045605150340882,-7.071080361541131
52,(0.9820989266490994-0.33950264407038594j),1.0391247985954797,-19.06980101994419
53,(1.0453025890023218+0.044778788014236244j),1.0462612687235349,2.452943210117695
54,(1.0088716684744723-0.23126224809865614j),1.0350382943863043,-12.910780513509868
55,(1.0091648415578132-0.1574014662619277j),1.0213661924196487,-8.865110290833043
56,(1.0089799984636152-0.14193344248753686j),1.0189139999999999,-8.007269743676249
57,(0.8809336497657064-0.5495405747749865j),1.0382865397439913,-31.956577955085855
58,(0.9466630071852603-0.4166408061371051j),1.0342922268448203,-23.75502553470313
59,(1.0018795009780608-0.27906699787184536j),1.04001967470873,-15.56483153838248
