,Complex Voltages,Voltages Magnitude,Voltages Phase Angle
0,(0.9173796442759772-0.2654045746953612j),0.955000000000599,-16.135539271585657
1,(0.9355583660061508-0.2609502576485458j),0.9712695265326413,-15.585094961097015
2,(0.9336237009198778-0.2540813662803625j),0.9675797412152785,-15.224081673215172
3,(0.9782830683776019-0.19739867812669282j),0.9980000000002311,-11.408003304298976
4,(0.9837714833846463-0.19033201062933083j),1.0020142742451483,-10.949831282289251
5,(0.961618601037081-0.23535009271311225j),0.9900000000002945,-13.752446409508371
6,(0.9590313048567599-0.24289873205246623j),0.9893133162592908,-14.212717135592815
7,(1.0098197515902043-0.10241615740187243j),1.0149999999993433,-5.791149600134548
8,(1.0413945413689971+0.03380731765489222j),1.0419431488906497,1.8593688662682086
9,(1.0345376463694325+0.17953233202328245j),1.0499999999987253,9.844987742255684
10,(0.9553832506987479-0.2392836406930981j),0.9848927943786827,-14.060953469145069
11,(0.9580771627051401-0.24937552065761476j),0.990000000000196,-14.589645245286814
12,(0.9324276241784314-0.259251363926442j),0.9677977805454787,-15.538011690752082
13,(0.9481754010800097-0.26126299275937737j),0.9835115365865434,-15.405165729716343
14,(0.9326735973808709-0.26649570493558283j),0.9700000000002515,-15.946391761017146
15,(0.9502471040542572-0.2543854925199581j),0.9837080550489175,-14.986922257963277
16,(0.9682055184127357-0.22952986079109572j),0.9950406438330316,-13.336747619315611
17,(0.9369578263291019-0.2623719338669629j),0.9730000000002289,-15.643592770720371
18,(0.9250515362497782-0.26836500510531225j),0.963192670592571,-16.177875559422624
19,(0.9233970905966729-0.25292709375528416j),0.9574102055430026,-15.318138761787841
20,(0.9304507902036411-0.2272434073779581j),0.9577986422977038,-13.724639512361433
21,(0.9505959091458797-0.18732145462407912j),0.9688766226137168,-11.147697892898147
22,(0.99352000424593-0.10750849792086888j),0.9993198066495201,-6.1759283655293045
23,(0.9852290696759373-0.1157051436446031j),0.9920000000001669,-6.698125809866241
24,(1.0497116336906318+0.024606627012398373j),1.0499999999992298,1.342842814383451
25,(1.013364464255603+0.05759741818921441j),1.0149999999990682,3.2530666659653904
26,(0.947887298519354-0.1962999472927599j),0.9680000000007538,-11.70011154584974
27,(0.9349729731624334-0.22391468663933184j),0.9614115910664852,-13.467985316119336
28,(0.9324836583711984-0.24099228368522374j),0.9631215156589293,-14.490532138071005
29,(0.9748924987077636-0.1399960469938751j),0.9848930283084444,-8.171894801638238
30,(0.9367241563080813-0.24007676895040872j),0.9670000000003901,-14.375143647107677
31,(0.9411278288100025-0.20548053733084806j),0.9632984176164743,-12.31635812537073
32,(0.9298301408009115-0.2806627827808505j),0.971264993902351,-16.79607579308245
33,(0.9456940207974214-0.2779232439984034j),0.9856868217271598,-16.377157194771392
34,(0.9386865592932132-0.28372649242632914j),0.980628971172216,-16.817916243698683
35,(0.9381031510278384-0.28348276496452995j),0.9800000000001501,-16.81414496317955
36,(0.9538888523667816-0.2718199060667892j),0.9918618875648836,-15.905417729964723
37,(0.9452414730423977-0.177812074743775j),0.9618204490881069,-10.653573112266276
38,(0.914660073591118-0.3234312152277586j),0.9701601935790883,-19.474007162081165
39,(0.9077140176729269-0.3419872250839592j),0.9700000000002852,-20.644230390007863
40,(0.9015594386501582-0.34881652878271646j),0.9666862946019313,-21.151629961079788
41,(0.9275332312599057-0.3315224048368939j),0.9850000000001417,-19.668096126817264
42,(0.9369774367025598-0.28005782677638885j),0.9779361447601849,-16.64113985063146
43,(0.9533078644358587-0.24519181106695642j),0.984334754344045,-14.423902038930873
44,(0.9620242728333925-0.21636005314539228j),0.9860539407748922,-12.674974902718407
45,(0.9899112474021036-0.1734955972547623j),1.0049999999999877,-9.94090980463241
46,(1.0078845760581705-0.1392608045303112j),1.0174600190348453,-7.866826647445003
