,From Bus,To Bus,From-To P injection (MW),From-To Q injection (MVAR),To-From P injection (MW),To-From Q injection (MVAR),P flow through branch and elements (MW),Q flow through branch and elements (MVAR)
0,1585.0,962.0,-80.95121661045329,103.62615751493986,81.0496942613373,-102.6151202991975,0.09847765088400706,1.0110372157423626
1,1585.0,2700.0,80.95121661045404,-84.8628387785478,-80.885936846504,85.82897928500873,0.06527976395004487,0.9661405064609312
2,127.0,1675.0,282.6541530914774,58.78339665409491,-282.60393253890663,-58.374457868876206,0.05022055257074953,0.40893878521870164
3,127.0,1455.0,-282.6541530914276,-57.342814959491385,282.69711288144396,57.743772999643596,0.042959790016368515,0.4009580401522115
4,1831.0,2297.0,4.269341120238239,2.219121496323467,-4.268594676530398,-2.2154305116110615,0.000746443707840605,0.0036909847124055872
5,1831.0,988.0,-4.269341120238108,0.6685457899977204,4.269953988709163,-0.6656313837835107,0.0006128684710544618,0.002914406214209686
6,1389.0,2297.0,4.173272673586916,2.296841407778441,-4.172512663014785,-2.29337668582558,0.0007600105721312644,0.0034647219528607387
7,1389.0,988.0,-4.173272673588419,0.5077223045495537,4.173799969683192,-0.5046648719819555,0.0005272960947735328,0.0030574325675981617
8,1600.0,2417.0,167.2740328201162,-1.7458255740770312,-166.6457551739131,5.520815838127868,0.6282776462030881,3.774990264050837
9,1600.0,2396.0,-167.2740328201172,4.731091986856462,167.85186154760353,-0.492882108765369,0.5778287274863203,4.238209878091093
10,1773.0,2019.0,44.45743102380863,17.389736347693983,-44.454491613753504,-17.364541404364353,0.0029394100551272118,0.025194943329630348
11,1773.0,2419.0,-44.45743102380205,-16.99899518036287,44.461835012990385,17.031117167854948,0.004403989188332957,0.032121987492079285
12,1604.0,2019.0,18.81329554358909,8.183534563969664,-18.811741071110866,-8.164535886623687,0.0015544724782223796,0.01899867734597649
13,1604.0,2419.0,-18.813295543586356,-7.228028189095798,18.814114793726183,7.2336769001055625,0.0008192501398269769,0.0056487110097647175
14,921.0,1867.0,-122.55820923378435,140.78650574267016,122.742937427502,-139.3406523803031,0.18472819371764615,1.4458533623670462
15,921.0,1070.0,122.55820923378566,-129.45866384604474,-122.44803794262621,131.0853105566935,0.11017129115944613,1.626646710648771
16,2335.0,1867.0,334.11563403225523,125.77127789178621,-333.2804411693847,-116.80259145665322,0.8351928628705423,8.968686435132994
17,2335.0,2721.0,-334.1156340322549,-105.39745361155617,334.84571775542605,115.37113972809767,0.7300837231711625,9.9736861165415
18,2334.0,2182.0,283.6426726315654,-25.677657531267272,-280.8736086044811,41.188858431646146,2.769064027084312,15.511200900378874
19,2334.0,1345.0,-283.6426726315668,29.073817412831104,287.43474612779323,-14.632028311057677,3.7920734962264078,14.441789101773427
20,35.0,917.0,-245.12297324954648,36.30476780089709,245.4677189858562,-32.453311528061654,0.3447457363097328,3.851456272835435
21,35.0,1364.0,245.1229732495488,-11.921965082131237,-244.65274218135872,15.68381362765181,0.4702310681900883,3.7618485455205732
22,1559.0,208.0,-29.447616522075265,-9.28278483043654,29.451691949244097,9.329906957076116,0.004075427168832135,0.04712212663957516
23,1559.0,2427.0,29.447616522072728,22.767922250531395,-29.441816833373984,-22.69807919088272,0.005799688698743921,0.06984305964867588
24,2125.0,208.0,-31.99858430475103,-10.156597262289452,32.00320186420381,10.209197287360237,0.004617559452778863,0.05260002507078454
25,2125.0,2427.0,31.998584304761106,24.079068130963577,-31.991156939240366,-24.00565147947006,0.007427365520740636,0.07341665149351684
26,2004.0,1530.0,-523.0629566644197,3.3355620452857337,523.7714549066017,3.9448681674794983,0.7084982421819177,7.280430212765232
27,2004.0,1869.0,523.0629566644069,5.847735638558049,-522.3299656488863,1.2622772119912806,0.7329910155206107,7.11001285054933
28,2210.0,2281.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1467.0,1609.0,882.561087621465,-228.90212454274362,-877.7123211538328,273.5442158137027,4.848766467632231,44.64209127095907
30,1467.0,976.0,-882.5610876214711,242.41598161054986,887.1100445522185,-192.7986550881365,4.5489569307474085,49.61732652241335
31,1129.0,2694.0,558.4002489805009,-86.03883316266496,-557.2721299192935,101.23710384837548,1.1281190612073715,15.198270685710526
32,1129.0,1921.0,-558.4002489804993,99.8009166499553,559.7269328043251,-86.69201696215269,1.3266838238257606,13.108899687802605
33,792.0,2415.0,102.59821885898101,-31.54638502553041,-102.2479601182678,34.10351438069272,0.3502587407132154,2.5571293551623135
